Random Generator,bet,02-2007,04-2007,06-2007,08-2007,10-2007,12-2007,02-2008,04-2008,06-2008,08-2008,10-2008,12-2008,02-2009,04-2009,06-2009,08-2009,10-2009,12-2009,02-2010,04-2010,06-2010,08-2010,10-2010,12-2010,02-2011,04-2011,06-2011,08-2011,10-2011,12-2011,02-2012,04-2012,06-2012,08-2012,10-2012,12-2012,02-2013,04-2013,06-2013,08-2013,10-2013,12-2013,02-2014,04-2014,06-2014,08-2014,10-2014,12-2014,02-2015,04-2015,06-2015,08-2015,10-2015,12-2015,02-2016,04-2016,06-2016,08-2016,10-2016,12-2016,02-2017,04-2017,06-2017,08-2017,10-2017,12-2017,02-2018,04-2018,06-2018,08-2018,10-2018,12-2018,02-2019,04-2019,06-2019,08-2019,10-2019,12-2019
3535,0.11009722003364,0.3004484304932735,0.2895927601809955,0.271889400921659,0.29767441860465116,0.28703703703703703,0.273972602739726,0.2420091324200913,0.16363636363636364,0.1409090909090909,0.12946428571428573,0.1013215859030837,0.09502262443438914,0.08482142857142858,0.0611353711790393,0.06437768240343347,0.08658008658008658,0.09322033898305085,0.08333333333333333,0.0847457627118644,0.08974358974358974,0.08974358974358974,0.09012875536480687,0.08085106382978724,0.06837606837606838,0.05603448275862069,0.048034934497816595,0.035398230088495575,0.02666666666666667,0.027149321266968326,0.03508771929824561,0.043478260869565216,0.04524886877828054,0.045871559633027525,0.045871559633027525,0.04608294930875576,0.045662100456621,0.049773755656108594,0.04524886877828054,0.04017857142857143,0.04017857142857143,0.03524229074889868,0.026905829596412557,0.022321428571428572,0.022123893805309734,0.013574660633484163,0.00881057268722467,0.013215859030837005,0.01327433628318584,0.013215859030837005,0.008888888888888889,0.01809954751131222,0.01818181818181818,0.022727272727272728,0.02252252252252252,0.022123893805309734,0.013100436681222707,0.017316017316017316,0.021367521367521368,0.029787234042553193,0.03017241379310345,0.02553191489361702,0.025210084033613446,0.025210084033613446,0.02074688796680498,0.01652892561983471,0.012396694214876033,0.004032258064516129,0.0,0.0,0.0,0.004048582995951417,0.008264462809917356,0.00823045267489712,0.00819672131147541,0.012145748987854251,0.012145748987854251,0.0199203187250996,0.03543307086614173
689,0.169849033723585,0.3967611336032389,0.3677685950413223,0.3442622950819672,0.3472803347280335,0.3458333333333333,0.38016528925619836,0.31950207468879666,0.2768595041322314,0.23529411764705882,0.2145922746781116,0.19491525423728814,0.18723404255319148,0.1459227467811159,0.1572052401746725,0.125,0.12446351931330472,0.12931034482758622,0.1572052401746725,0.14285714285714285,0.1111111111111111,0.12121212121212122,0.1336206896551724,0.15584415584415584,0.17372881355932204,0.13865546218487396,0.12083333333333333,0.1125,0.102880658436214,0.10330578512396695,0.09623430962343096,0.08823529411764706,0.08936170212765958,0.0970464135021097,0.10460251046025104,0.10416666666666667,0.11715481171548117,0.09243697478991597,0.08438818565400844,0.07112970711297072,0.07053941908713693,0.075,0.06666666666666667,0.05241935483870968,0.04,0.03643724696356275,0.036,0.02510460251046025,0.034482758620689655,0.05508474576271186,0.06302521008403361,0.07627118644067797,0.1059322033898305,0.14473684210526316,0.15481171548117154,0.14583333333333334,0.128099173553719,0.11020408163265306,0.12653061224489795,0.13306451612903225,0.13147410358565736,0.11857707509881422,0.1067193675889328,0.08300395256916997,0.076,0.06324110671936758,0.07661290322580645,0.06451612903225806,0.05220883534136546,0.052,0.05220883534136546,0.06451612903225806,0.08300395256916997,0.07392996108949416,0.06692913385826772,0.07142857142857142,0.07171314741035857,0.08,0.068
5929,0.11387335600447802,0.24267782426778242,0.225531914893617,0.2217573221757322,0.24267782426778242,0.2396694214876033,0.23868312757201646,0.25210084033613445,0.23333333333333334,0.19658119658119658,0.16738197424892703,0.1308016877637131,0.1148936170212766,0.08050847457627118,0.06493506493506493,0.05217391304347826,0.039647577092511016,0.049107142857142856,0.04424778761061947,0.03524229074889868,0.02586206896551724,0.021367521367521368,0.02127659574468085,0.017241379310344827,0.008547008547008548,0.008658008658008658,0.008620689655172414,0.013043478260869565,0.013100436681222707,0.02145922746781116,0.025423728813559324,0.02586206896551724,0.02608695652173913,0.021834061135371178,0.017316017316017316,0.01282051282051282,0.01276595744680851,0.013043478260869565,0.008658008658008658,0.01282051282051282,0.01276595744680851,0.016877637130801686,0.01702127659574468,0.02109704641350211,0.02100840336134454,0.01646090534979424,0.016736401673640166,0.01652892561983471,0.012605042016806723,0.00411522633744856,0.004132231404958678,0.004166666666666667,0.00411522633744856,0.0,0.0,0.0,0.0,0.0,0.0,0.004132231404958678,0.00411522633744856,0.012396694214876033,0.012195121951219513,0.016260162601626018,0.027888446215139442,0.027888446215139442,0.028112449799196786,0.028112449799196786,0.024489795918367346,0.03187250996015936,0.03515625,0.03501945525291829,0.045627376425855515,0.049429657794676805,0.061068702290076333,0.0622568093385214,0.05859375,0.06153846153846154,0.05384615384615385
4883,0.162803627859103,0.3411764705882353,0.3466135458167331,0.3441295546558704,0.35856573705179284,0.39453125,0.40711462450592883,0.3671875,0.34615384615384615,0.31153846153846154,0.27715355805243447,0.23684210526315788,0.1925925925925926,0.18352059925093633,0.14814814814814814,0.1417910447761194,0.12359550561797752,0.1348314606741573,0.1444866920152091,0.1434108527131783,0.12890625,0.10980392156862745,0.10852713178294573,0.1220472440944882,0.11244979919678715,0.12096774193548387,0.11507936507936507,0.09803921568627451,0.08300395256916997,0.07364341085271318,0.05555555555555555,0.038910505836575876,0.03515625,0.023715415019762844,0.02032520325203252,0.02459016393442623,0.024489795918367346,0.03333333333333333,0.025210084033613446,0.06172839506172839,0.06639004149377593,0.0995850622406639,0.11522633744855967,0.11382113821138211,0.12096774193548387,0.12244897959183673,0.13008130081300814,0.10080645161290322,0.09795918367346938,0.08196721311475409,0.07468879668049792,0.06097560975609756,0.056451612903225805,0.05761316872427984,0.07317073170731707,0.07086614173228346,0.07450980392156863,0.07751937984496124,0.07692307692307693,0.0703125,0.08300395256916997,0.06177606177606178,0.058365758754863814,0.05058365758754864,0.0392156862745098,0.03187250996015936,0.060240963855421686,0.06746031746031746,0.064,0.06048387096774194,0.07228915662650602,0.06274509803921569,0.07392996108949416,0.07751937984496124,0.07335907335907337,0.08045977011494253,0.07196969696969698,0.07662835249042145,0.06844106463878327
6376,0.119351401692256,0.34782608695652173,0.35856573705179284,0.3699186991869919,0.3765182186234818,0.4087301587301587,0.391304347826087,0.36904761904761907,0.3253012048192771,0.24096385542168675,0.19421487603305784,0.1522633744855967,0.12757201646090535,0.11693548387096774,0.0967741935483871,0.07539682539682539,0.05179282868525897,0.07317073170731707,0.06097560975609756,0.06967213114754098,0.08130081300813008,0.07407407407407407,0.0875,0.08786610878661087,0.07142857142857142,0.08085106382978724,0.06967213114754098,0.04435483870967742,0.04081632653061224,0.04819277108433735,0.03643724696356275,0.036290322580645164,0.028225806451612902,0.036885245901639344,0.036734693877551024,0.0321285140562249,0.02857142857142857,0.03333333333333333,0.0211864406779661,0.008547008547008548,0.00851063829787234,0.008583690987124463,0.004201680672268907,0.0,0.0,0.004132231404958678,0.004201680672268907,0.004273504273504274,0.017094017094017096,0.02066115702479339,0.025210084033613446,0.025210084033613446,0.0375,0.04526748971193416,0.04819277108433735,0.05179282868525897,0.05952380952380952,0.0703125,0.06870229007633588,0.07279693486590039,0.07633587786259542,0.08333333333333333,0.0830188679245283,0.08178438661710037,0.08178438661710037,0.08239700374531835,0.08214285714285714,0.05734767025089606,0.04363636363636364,0.02877697841726619,0.025179856115107913,0.014184397163120567,0.0176678445229682,0.020761245674740483,0.017241379310344827,0.020689655172413793,0.024054982817869417,0.030821917808219176,0.03806228373702422
4500,0.175071785511682,0.46218487394957986,0.4345991561181435,0.41025641025641024,0.4008438818565401,0.3949579831932773,0.3755274261603376,0.29707112970711297,0.2616033755274262,0.21610169491525424,0.20588235294117646,0.2076271186440678,0.19834710743801653,0.2,0.1673469387755102,0.1859504132231405,0.1908713692946058,0.1875,0.20920502092050208,0.19658119658119658,0.1853448275862069,0.15021459227467812,0.13559322033898305,0.13191489361702127,0.12446351931330472,0.12236286919831224,0.10504201680672269,0.08974358974358974,0.09401709401709402,0.1072961373390558,0.13247863247863248,0.11587982832618025,0.11440677966101695,0.11764705882352941,0.100418410041841,0.10416666666666667,0.12083333333333333,0.1297071129707113,0.12017167381974249,0.08936170212765958,0.08641975308641975,0.0942622950819672,0.08433734939759036,0.07509881422924901,0.07480314960629922,0.06299212598425197,0.05905511811023622,0.06719367588932806,0.07114624505928854,0.06666666666666667,0.06666666666666667,0.04743083003952569,0.044,0.047619047619047616,0.036585365853658534,0.036734693877551024,0.036290322580645164,0.032520325203252036,0.03614457831325301,0.056910569105691054,0.07083333333333333,0.07258064516129033,0.06451612903225806,0.0642570281124498,0.06349206349206349,0.05952380952380952,0.05859375,0.06048387096774194,0.04878048780487805,0.040160642570281124,0.04365079365079365,0.043478260869565216,0.054901960784313725,0.054474708171206226,0.047058823529411764,0.047244094488188976,0.04365079365079365,0.043824701195219126,0.035856573705179286
956,0.15663498571957502,0.35177865612648224,0.4087301587301587,0.46332046332046334,0.47509578544061304,0.5019157088122606,0.4962686567164179,0.49063670411985016,0.4275092936802974,0.2988929889298893,0.25547445255474455,0.22142857142857142,0.19708029197080293,0.1624548736462094,0.13357400722021662,0.09854014598540146,0.06474820143884892,0.0498220640569395,0.039711191335740074,0.03333333333333333,0.03676470588235294,0.04797047970479705,0.04779411764705882,0.04797047970479705,0.06296296296296296,0.07116104868913857,0.08550185873605948,0.1018867924528302,0.11068702290076336,0.12547528517110265,0.12639405204460966,0.12546125461254612,0.1,0.08888888888888889,0.0749063670411985,0.07407407407407407,0.05904059040590406,0.06319702602230483,0.07604562737642585,0.07954545454545454,0.09433962264150944,0.11877394636015326,0.1471698113207547,0.16165413533834586,0.16791044776119404,0.16541353383458646,0.16475095785440613,0.14122137404580154,0.13307984790874525,0.10227272727272728,0.10344827586206896,0.10810810810810811,0.1076923076923077,0.10196078431372549,0.10196078431372549,0.09727626459143969,0.08846153846153847,0.07279693486590039,0.07751937984496124,0.07421875,0.084,0.06772908366533864,0.06827309236947791,0.06324110671936758,0.04526748971193416,0.04149377593360996,0.03829787234042553,0.024793388429752067,0.02040816326530612,0.016666666666666666,0.016194331983805668,0.0199203187250996,0.016129032258064516,0.015873015873015872,0.011811023622047244,0.023529411764705882,0.03571428571428571,0.036,0.044897959183673466
1462,0.19550630680169,0.43548387096774194,0.4435483870967742,0.5020242914979757,0.49387755102040815,0.4713114754098361,0.48360655737704916,0.45267489711934156,0.345679012345679,0.3112033195020747,0.2581967213114754,0.22727272727272727,0.24583333333333332,0.225,0.21721311475409835,0.1728395061728395,0.15126050420168066,0.13617021276595745,0.12184873949579832,0.13025210084033614,0.12083333333333333,0.10416666666666667,0.0912863070539419,0.12133891213389121,0.12184873949579832,0.12552301255230125,0.09166666666666666,0.08298755186721991,0.0625,0.04526748971193416,0.036585365853658534,0.04048582995951417,0.044897959183673466,0.040160642570281124,0.032520325203252036,0.028688524590163935,0.028455284552845527,0.028112449799196786,0.024193548387096774,0.024691358024691357,0.028455284552845527,0.028455284552845527,0.024390243902439025,0.016129032258064516,0.020242914979757085,0.01606425702811245,0.008,0.012096774193548387,0.012096774193548387,0.01195219123505976,0.020080321285140562,0.023715415019762844,0.04,0.056,0.09055118110236221,0.0963855421686747,0.10236220472440945,0.11155378486055777,0.10276679841897234,0.09266409266409266,0.08812260536398467,0.07894736842105263,0.05363984674329502,0.04230769230769231,0.030534351145038167,0.03076923076923077,0.03435114503816794,0.022813688212927757,0.026415094339622643,0.019011406844106463,0.02214022140221402,0.03308823529411765,0.04797047970479705,0.05555555555555555,0.06666666666666667,0.08148148148148149,0.09818181818181818,0.1223021582733813,0.13780918727915195
4712,0.0539715336984955,0.10569105691056911,0.11336032388663968,0.12195121951219512,0.1111111111111111,0.1306122448979592,0.13333333333333333,0.11864406779661017,0.09663865546218488,0.0794979079497908,0.06639004149377593,0.06694560669456066,0.05172413793103448,0.04741379310344827,0.03879310344827586,0.029661016949152543,0.029661016949152543,0.029787234042553193,0.03389830508474576,0.029045643153526972,0.02880658436213992,0.020833333333333332,0.029661016949152543,0.029914529914529916,0.02608695652173913,0.02608695652173913,0.02608695652173913,0.021739130434782608,0.008771929824561403,0.008547008547008548,0.00847457627118644,0.0,0.0,0.0,0.004132231404958678,0.0125,0.012448132780082987,0.016666666666666666,0.02109704641350211,0.025210084033613446,0.03347280334728033,0.03333333333333333,0.03389830508474576,0.03418803418803419,0.021367521367521368,0.02127659574468085,0.01694915254237288,0.012987012987012988,0.004291845493562232,0.012552301255230125,0.012552301255230125,0.008438818565400843,0.008333333333333333,0.008368200836820083,0.020491803278688523,0.02032520325203252,0.01606425702811245,0.0163265306122449,0.00819672131147541,0.012345679012345678,0.016736401673640166,0.012448132780082987,0.012448132780082987,0.012195121951219513,0.012195121951219513,0.004132231404958678,0.004048582995951417,0.003952569169960474,0.00392156862745098,0.0,0.0,0.003861003861003861,0.0038022813688212928,0.0076045627376425855,0.011583011583011582,0.01568627450980392,0.01556420233463035,0.015748031496062992,0.015384615384615385
3024,0.14886675247689699,0.3891213389121339,0.3682008368200837,0.3697478991596639,0.4149377593360996,0.4100418410041841,0.40816326530612246,0.3617886178861789,0.3142857142857143,0.2510460251046025,0.18518518518518517,0.16942148760330578,0.12704918032786885,0.13991769547325103,0.11475409836065574,0.1016260162601626,0.0975609756097561,0.07818930041152264,0.08097165991902834,0.06910569105691057,0.07346938775510205,0.06882591093117409,0.06072874493927125,0.06827309236947791,0.06274509803921569,0.05179282868525897,0.064,0.0653061224489796,0.05928853754940711,0.07114624505928854,0.072,0.0728744939271255,0.06,0.051587301587301584,0.036,0.028455284552845527,0.012048192771084338,0.012048192771084338,0.012145748987854251,0.0,0.0078125,0.007874015748031496,0.015810276679841896,0.023529411764705882,0.027450980392156862,0.023529411764705882,0.023622047244094488,0.01968503937007874,0.02734375,0.0234375,0.019305019305019305,0.01893939393939394,0.022556390977443608,0.022813688212927757,0.02681992337164751,0.02702702702702703,0.02681992337164751,0.02681992337164751,0.015037593984962405,0.011320754716981131,0.01107011070110701,0.014652014652014652,0.01845018450184502,0.02214022140221402,0.025925925925925925,0.030418250950570342,0.045283018867924525,0.03787878787878788,0.03759398496240601,0.04119850187265917,0.04961832061068702,0.052830188679245285,0.05303030303030303,0.045454545454545456,0.040892193308550186,0.029411764705882353,0.029197080291970802,0.03597122302158273,0.036101083032490974
9414,0.100455909839366,0.34615384615384615,0.31666666666666665,0.3050847457627119,0.27615062761506276,0.25523012552301255,0.20833333333333334,0.1722689075630252,0.125,0.1125,0.100418410041841,0.09917355371900827,0.09243697478991597,0.05907172995780591,0.046218487394957986,0.029166666666666667,0.0205761316872428,0.02553191489361702,0.029045643153526972,0.0371900826446281,0.046218487394957986,0.0423728813559322,0.06302521008403361,0.07234042553191489,0.06302521008403361,0.06967213114754098,0.0653061224489796,0.07317073170731707,0.06504065040650407,0.06072874493927125,0.05327868852459016,0.05327868852459016,0.04938271604938271,0.04979253112033195,0.04081632653061224,0.032388663967611336,0.020080321285140562,0.011904761904761904,0.00796812749003984,0.007936507936507936,0.003952569169960474,0.003952569169960474,0.008064516129032258,0.011904761904761904,0.015873015873015872,0.0199203187250996,0.028,0.032,0.03571428571428571,0.03162055335968379,0.028112449799196786,0.036734693877551024,0.024193548387096774,0.028,0.024390243902439025,0.02,0.016194331983805668,0.012396694214876033,0.012,0.004048582995951417,0.0040650406504065045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004098360655737705,0.00823045267489712,0.012195121951219513,0.020242914979757085,0.023809523809523808,0.035856573705179286
7907,0.11062201162567402,0.21052631578947367,0.20353982300884957,0.18141592920353983,0.18777292576419213,0.2217391304347826,0.24242424242424243,0.24782608695652175,0.2077922077922078,0.20444444444444446,0.17467248908296942,0.15948275862068967,0.1341991341991342,0.1091703056768559,0.07327586206896551,0.05508474576271186,0.03765690376569038,0.04081632653061224,0.025,0.02459016393442623,0.024193548387096774,0.024096385542168676,0.011904761904761904,0.011904761904761904,0.0234375,0.03162055335968379,0.028,0.028455284552845527,0.024096385542168676,0.02766798418972332,0.027559055118110236,0.0199203187250996,0.012145748987854251,0.01195219123505976,0.007905138339920948,0.007905138339920948,0.007905138339920948,0.0,0.003875968992248062,0.003875968992248062,0.0038314176245210726,0.0038461538461538464,0.0038022813688212928,0.0038314176245210726,0.0038461538461538464,0.0,0.0,0.003937007874015748,0.007936507936507936,0.011764705882352941,0.011673151750972763,0.015625,0.01953125,0.01937984496124031,0.026923076923076925,0.03065134099616858,0.03076923076923077,0.031007751937984496,0.03461538461538462,0.04230769230769231,0.03816793893129771,0.03409090909090909,0.034482758620689655,0.05019305019305019,0.05363984674329502,0.0622568093385214,0.08203125,0.08076923076923077,0.07604562737642585,0.09302325581395349,0.09486166007905138,0.09090909090909091,0.0703125,0.06274509803921569,0.07569721115537849,0.07450980392156863,0.07228915662650602,0.06,0.04780876494023904
5296,0.162410735321464,0.46122448979591835,0.49583333333333335,0.5062240663900415,0.5119047619047619,0.49612403100775193,0.4745098039215686,0.416988416988417,0.3371212121212121,0.30303030303030304,0.25842696629213485,0.23048327137546468,0.2037037037037037,0.19343065693430658,0.16417910447761194,0.15789473684210525,0.1450381679389313,0.1509433962264151,0.13584905660377358,0.12313432835820895,0.12267657992565056,0.09818181818181818,0.0959409594095941,0.09398496240601503,0.11363636363636363,0.09811320754716982,0.08365019011406843,0.07224334600760456,0.06513409961685823,0.06513409961685823,0.05363984674329502,0.06870229007633588,0.06563706563706563,0.09578544061302682,0.12452830188679245,0.11026615969581749,0.13026819923371646,0.11372549019607843,0.09266409266409266,0.08560311284046693,0.07142857142857142,0.06060606060606061,0.05223880597014925,0.048327137546468404,0.02962962962962963,0.025547445255474453,0.03985507246376811,0.05017921146953405,0.05415162454873646,0.06227106227106227,0.05860805860805861,0.06666666666666667,0.0708955223880597,0.07380073800738007,0.06521739130434782,0.05017921146953405,0.05,0.042105263157894736,0.039568345323741004,0.047619047619047616,0.04059040590405904,0.041044776119402986,0.03787878787878788,0.03875968992248062,0.03501945525291829,0.04296875,0.046875,0.03543307086614173,0.031746031746031744,0.031746031746031744,0.036,0.046875,0.05928853754940711,0.06274509803921569,0.06177606177606178,0.07984790874524715,0.08396946564885496,0.10526315789473684,0.12359550561797752
9966,0.17042641140287698,0.4217391304347826,0.4410480349344978,0.4778761061946903,0.4533333333333333,0.44298245614035087,0.4222222222222222,0.3656387665198238,0.27586206896551724,0.251063829787234,0.2157676348547718,0.1646090534979424,0.12601626016260162,0.10441767068273092,0.0846774193548387,0.076,0.06827309236947791,0.08943089430894309,0.104,0.1015625,0.08560311284046693,0.08235294117647059,0.08527131782945736,0.0984251968503937,0.08267716535433071,0.08764940239043825,0.08536585365853659,0.08870967741935484,0.08,0.07936507936507936,0.0846774193548387,0.08835341365461848,0.08130081300813008,0.08163265306122448,0.09205020920502092,0.09205020920502092,0.09663865546218488,0.10126582278481013,0.09243697478991597,0.0823045267489712,0.058091286307053944,0.04938271604938271,0.04602510460251046,0.038135593220338986,0.029535864978902954,0.029787234042553193,0.03375527426160337,0.03389830508474576,0.037037037037037035,0.06224066390041494,0.0625,0.0794979079497908,0.09053497942386832,0.10612244897959183,0.13821138211382114,0.13877551020408163,0.13114754098360656,0.12601626016260162,0.11740890688259109,0.096,0.09126984126984126,0.0859375,0.0622568093385214,0.05078125,0.05976095617529881,0.07407407407407407,0.07755102040816327,0.07755102040816327,0.09166666666666666,0.10204081632653061,0.11428571428571428,0.12295081967213115,0.13765182186234817,0.12449799196787148,0.11836734693877551,0.11934156378600823,0.12195121951219512,0.12601626016260162,0.15476190476190477
1644,0.12034532809630001,0.29385964912280704,0.29910714285714285,0.2857142857142857,0.31390134529147984,0.31555555555555553,0.28761061946902655,0.27631578947368424,0.26956521739130435,0.2597402597402597,0.2391304347826087,0.20512820512820512,0.1888412017167382,0.1638655462184874,0.12658227848101267,0.0975609756097561,0.100418410041841,0.075,0.06557377049180328,0.052845528455284556,0.06097560975609756,0.06504065040650407,0.044534412955465584,0.044534412955465584,0.048,0.04897959183673469,0.04780876494023904,0.05138339920948617,0.0411522633744856,0.029045643153526972,0.0375,0.03319502074688797,0.029166666666666667,0.0205761316872428,0.01652892561983471,0.02040816326530612,0.016129032258064516,0.024096385542168676,0.024489795918367346,0.016260162601626018,0.02040816326530612,0.020080321285140562,0.015625,0.01568627450980392,0.015873015873015872,0.008064516129032258,0.008130081300813009,0.008032128514056224,0.008,0.008,0.0078125,0.007874015748031496,0.003952569169960474,0.00392156862745098,0.007782101167315175,0.007692307692307693,0.003875968992248062,0.007633587786259542,0.007547169811320755,0.007633587786259542,0.0076045627376425855,0.007462686567164179,0.007547169811320755,0.00749063670411985,0.003745318352059925,0.0037735849056603774,0.0038022813688212928,0.0,0.0,0.0038022813688212928,0.007751937984496124,0.011320754716981131,0.011152416356877323,0.014760147601476014,0.014814814814814815,0.01486988847583643,0.014760147601476014,0.014814814814814815,0.022727272727272728
691,0.14999627358047302,0.42338709677419356,0.4049586776859504,0.35802469135802467,0.38271604938271603,0.39183673469387753,0.36475409836065575,0.35365853658536583,0.32113821138211385,0.292,0.25,0.21115537848605578,0.18326693227091634,0.168,0.1566265060240964,0.15853658536585366,0.13524590163934427,0.14344262295081966,0.12345679012345678,0.12704918032786885,0.13168724279835392,0.11983471074380166,0.1087866108786611,0.08786610878661087,0.08438818565400844,0.0641025641025641,0.06808510638297872,0.04310344827586207,0.039647577092511016,0.030434782608695653,0.030837004405286344,0.017857142857142856,0.013333333333333334,0.004464285714285714,0.0,0.004424778761061947,0.008771929824561403,0.008695652173913044,0.004291845493562232,0.00423728813559322,0.008438818565400843,0.008583690987124463,0.01694915254237288,0.012658227848101266,0.008695652173913044,0.004273504273504274,0.0,0.0,0.0044444444444444444,0.013392857142857142,0.02643171806167401,0.03524229074889868,0.035398230088495575,0.048458149779735685,0.07391304347826087,0.07792207792207792,0.07860262008733625,0.06779661016949153,0.06779661016949153,0.06437768240343347,0.06086956521739131,0.05652173913043478,0.04824561403508772,0.04,0.03070175438596491,0.0391304347826087,0.03463203463203463,0.029914529914529916,0.021551724137931036,0.0,0.00425531914893617,0.012711864406779662,0.01694915254237288,0.017094017094017096,0.017094017094017096,0.012552301255230125,0.029166666666666667,0.036734693877551024,0.036290322580645164
7873,0.0998595785989892,0.3524904214559387,0.3215686274509804,0.2857142857142857,0.28286852589641437,0.27626459143968873,0.2692307692307692,0.24427480916030533,0.2413793103448276,0.21653543307086615,0.18532818532818532,0.15625,0.18359375,0.15810276679841898,0.15294117647058825,0.14566929133858267,0.13147410358565736,0.13008130081300814,0.11788617886178862,0.10245901639344263,0.08130081300813008,0.06854838709677419,0.06299212598425197,0.058823529411764705,0.05859375,0.05426356589147287,0.04230769230769231,0.042801556420233464,0.0392156862745098,0.054901960784313725,0.04597701149425287,0.038314176245210725,0.045112781954887216,0.040892193308550186,0.03018867924528302,0.0299625468164794,0.022222222222222223,0.026415094339622643,0.03088803088803089,0.0234375,0.023346303501945526,0.02702702702702703,0.03125,0.031007751937984496,0.019305019305019305,0.011494252873563218,0.0,0.0,0.0,0.0038314176245210726,0.003875968992248062,0.0038461538461538464,0.007722007722007722,0.007874015748031496,0.0078125,0.007692307692307693,0.007633587786259542,0.0038022813688212928,0.0076045627376425855,0.007751937984496124,0.007722007722007722,0.011627906976744186,0.01556420233463035,0.015625,0.015748031496062992,0.01953125,0.02681992337164751,0.022900763358778626,0.026615969581749048,0.03088803088803089,0.04296875,0.046511627906976744,0.057034220532319393,0.05639097744360902,0.05343511450381679,0.05,0.04296875,0.043478260869565216,0.03543307086614173
4830,0.13415036876103803,0.3953488372093023,0.40625,0.41379310344827586,0.38132295719844356,0.37401574803149606,0.36363636363636365,0.32945736434108525,0.2950191570881226,0.24714828897338403,0.2126865671641791,0.19850187265917604,0.20224719101123595,0.17490494296577946,0.155893536121673,0.14869888475836432,0.1198501872659176,0.10112359550561797,0.09125475285171103,0.0648854961832061,0.04580152671755725,0.041353383458646614,0.03759398496240601,0.033582089552238806,0.041353383458646614,0.049429657794676805,0.04633204633204633,0.05813953488372093,0.058365758754863814,0.07086614173228346,0.07782101167315175,0.08139534883720931,0.09055118110236221,0.07003891050583658,0.06201550387596899,0.05747126436781609,0.04597701149425287,0.027237354085603113,0.019762845849802372,0.0199203187250996,0.019762845849802372,0.02390438247011952,0.027559055118110236,0.032,0.03571428571428571,0.04032258064516129,0.03543307086614173,0.043137254901960784,0.04743083003952569,0.05179282868525897,0.05220883534136546,0.06374501992031872,0.08502024291497975,0.08943089430894309,0.10080645161290322,0.08097165991902834,0.0728744939271255,0.08196721311475409,0.07916666666666666,0.08016877637130802,0.08713692946058091,0.07755102040816327,0.08264462809917356,0.08016877637130802,0.0759493670886076,0.07883817427385892,0.08298755186721991,0.06967213114754098,0.06854838709677419,0.07228915662650602,0.06477732793522267,0.06477732793522267,0.06072874493927125,0.06349206349206349,0.05714285714285714,0.051587301587301584,0.04819277108433735,0.05138339920948617,0.06274509803921569
3527,0.21815778066520602,0.45977011494252873,0.45525291828793774,0.432,0.44313725490196076,0.466403162055336,0.4246031746031746,0.38735177865612647,0.3253968253968254,0.2948207171314741,0.21428571428571427,0.1968503937007874,0.18181818181818182,0.17063492063492064,0.16733067729083664,0.1693548387096774,0.16393442622950818,0.1836734693877551,0.21487603305785125,0.18106995884773663,0.18699186991869918,0.1857707509881423,0.192,0.21862348178137653,0.24081632653061225,0.22764227642276422,0.23387096774193547,0.19183673469387755,0.17695473251028807,0.13389121338912133,0.1,0.07983193277310924,0.0641025641025641,0.055793991416309016,0.04888888888888889,0.048034934497816595,0.03463203463203463,0.034782608695652174,0.034782608695652174,0.03862660944206009,0.038461538461538464,0.038135593220338986,0.045454545454545456,0.041666666666666664,0.04184100418410042,0.04149377593360996,0.02857142857142857,0.024896265560165973,0.012396694214876033,0.012345679012345678,0.00816326530612245,0.02040816326530612,0.04564315352697095,0.05785123966942149,0.06276150627615062,0.0823045267489712,0.08677685950413223,0.08979591836734693,0.102880658436214,0.12184873949579832,0.14344262295081966,0.13991769547325103,0.13765182186234817,0.13709677419354838,0.12449799196787148,0.12698412698412698,0.11023622047244094,0.09578544061302682,0.08045977011494253,0.07279693486590039,0.10305343511450382,0.11363636363636363,0.16923076923076924,0.18076923076923077,0.19607843137254902,0.17928286852589642,0.184,0.1732283464566929,0.16
