Random Generator,bet,02-2006,04-2006,06-2006,08-2006,10-2006,12-2006,02-2007,04-2007,06-2007,08-2007,10-2007,12-2007,02-2008,04-2008,06-2008,08-2008,10-2008,12-2008,02-2009,04-2009,06-2009,08-2009,10-2009,12-2009,02-2010,04-2010,06-2010,08-2010,10-2010,12-2010,02-2011,04-2011,06-2011,08-2011,10-2011,12-2011,02-2012,04-2012,06-2012,08-2012,10-2012,12-2012,02-2013,04-2013,06-2013,08-2013,10-2013,12-2013,02-2014,04-2014,06-2014,08-2014,10-2014,12-2014,02-2015,04-2015,06-2015,08-2015,10-2015,12-2015,02-2016,04-2016,06-2016,08-2016,10-2016,12-2016,02-2017,04-2017,06-2017,08-2017,10-2017,12-2017,02-2018,04-2018,06-2018,08-2018,10-2018,12-2018,02-2019,04-2019,06-2019,08-2019,10-2019,12-2019
513,0.17654633895726896,0.5555555555555556,0.5210084033613446,0.47280334728033474,0.4493927125506073,0.3902439024390244,0.40562248995983935,0.34146341463414637,0.27710843373493976,0.25833333333333336,0.22406639004149378,0.17842323651452283,0.2163265306122449,0.23694779116465864,0.2261904761904762,0.21912350597609562,0.20948616600790515,0.1867704280155642,0.2,0.20384615384615384,0.18076923076923077,0.14885496183206107,0.13565891472868216,0.140625,0.10588235294117647,0.1,0.09274193548387097,0.07346938775510205,0.058091286307053944,0.04583333333333333,0.046413502109704644,0.038135593220338986,0.041666666666666664,0.04219409282700422,0.0411522633744856,0.03614457831325301,0.04918032786885246,0.048582995951417005,0.048582995951417005,0.04743083003952569,0.04330708661417323,0.04296875,0.047058823529411764,0.043824701195219126,0.03968253968253968,0.042801556420233464,0.04597701149425287,0.06390977443609022,0.06415094339622641,0.07547169811320754,0.07604562737642585,0.09302325581395349,0.09615384615384616,0.1076923076923077,0.10687022900763359,0.10266159695817491,0.11320754716981132,0.12267657992565056,0.1169811320754717,0.1245136186770428,0.14624505928853754,0.14960629921259844,0.152,0.16532258064516128,0.1732283464566929,0.1843137254901961,0.20610687022900764,0.22900763358778625,0.2109375,0.21568627450980393,0.2131782945736434,0.24015748031496062,0.25,0.2131782945736434,0.2054263565891473,0.17374517374517376,0.1744186046511628,0.16731517509727625,0.18823529411764706,0.1640625,0.140625,0.1434108527131783,0.16015625,0.1843137254901961,0.19444444444444445
1894,0.0713294581393711,0.100418410041841,0.09787234042553192,0.1111111111111111,0.12340425531914893,0.11392405063291139,0.12916666666666668,0.12552301255230125,0.11522633744855967,0.10548523206751055,0.09871244635193133,0.0912863070539419,0.0728744939271255,0.07228915662650602,0.05737704918032787,0.05952380952380952,0.056,0.06072874493927125,0.07083333333333333,0.06639004149377593,0.06097560975609756,0.05220883534136546,0.04819277108433735,0.047058823529411764,0.0390625,0.01953125,0.01568627450980392,0.01937984496124031,0.027559055118110236,0.03875968992248062,0.042801556420233464,0.03488372093023256,0.03488372093023256,0.031007751937984496,0.038461538461538464,0.04247104247104247,0.038461538461538464,0.03861003861003861,0.04198473282442748,0.046511627906976744,0.04633204633204633,0.05384615384615385,0.053231939163498096,0.03802281368821293,0.05019305019305019,0.047058823529411764,0.041353383458646614,0.03759398496240601,0.0299625468164794,0.022388059701492536,0.022641509433962263,0.018796992481203006,0.018656716417910446,0.007518796992481203,0.007434944237918215,0.007462686567164179,0.014814814814814815,0.014760147601476014,0.01486988847583643,0.014760147601476014,0.018518518518518517,0.018518518518518517,0.01838235294117647,0.014545454545454545,0.017921146953405017,0.010714285714285714,0.014035087719298246,0.014084507042253521,0.014084507042253521,0.020833333333333332,0.02120141342756184,0.02127659574468085,0.028469750889679714,0.03169014084507042,0.02112676056338028,0.021352313167259787,0.028985507246376812,0.040293040293040296,0.048507462686567165,0.051470588235294115,0.04710144927536232,0.05454545454545454,0.04744525547445255,0.04460966542750929,0.041044776119402986
7626,0.153551535133738,0.18775510204081633,0.19246861924686193,0.226890756302521,0.26141078838174275,0.29583333333333334,0.3375,0.34177215189873417,0.3140495867768595,0.3048780487804878,0.24390243902439024,0.2345679012345679,0.2032520325203252,0.2073170731707317,0.16194331983805668,0.17813765182186234,0.17142857142857143,0.1885245901639344,0.18930041152263374,0.17551020408163265,0.18473895582329317,0.19262295081967212,0.1598360655737705,0.1722689075630252,0.15416666666666667,0.14705882352941177,0.12658227848101267,0.1125,0.102880658436214,0.09053497942386832,0.0942622950819672,0.09387755102040816,0.10655737704918032,0.10975609756097561,0.10483870967741936,0.10887096774193548,0.11836734693877551,0.14344262295081966,0.13865546218487396,0.12605042016806722,0.10204081632653061,0.09349593495934959,0.09126984126984126,0.099601593625498,0.0963855421686747,0.0873015873015873,0.06854838709677419,0.07228915662650602,0.08333333333333333,0.08984375,0.08139534883720931,0.09055118110236221,0.09689922480620156,0.09302325581395349,0.09652509652509653,0.09125475285171103,0.07894736842105263,0.07462686567164178,0.05947955390334572,0.045112781954887216,0.04477611940298507,0.03759398496240601,0.026515151515151516,0.02247191011235955,0.01893939393939394,0.01838235294117647,0.01444043321299639,0.021739130434782608,0.02142857142857143,0.02142857142857143,0.017857142857142856,0.0070921985815602835,0.007067137809187279,0.006993006993006993,0.006993006993006993,0.01056338028169014,0.006993006993006993,0.0035087719298245615,0.007168458781362007,0.01090909090909091,0.010752688172043012,0.014134275618374558,0.028368794326241134,0.02867383512544803,0.0425531914893617
7242,0.0956238745420706,0.3134920634920635,0.3253012048192771,0.3073770491803279,0.32926829268292684,0.30864197530864196,0.29098360655737704,0.29218106995884774,0.2708333333333333,0.22594142259414227,0.22362869198312235,0.20164609053497942,0.18699186991869918,0.16666666666666666,0.13438735177865613,0.11462450592885376,0.08835341365461848,0.07905138339920949,0.06324110671936758,0.0392156862745098,0.05078125,0.03875968992248062,0.046511627906976744,0.05405405405405406,0.05813953488372093,0.05511811023622047,0.052,0.036290322580645164,0.035856573705179286,0.03571428571428571,0.0321285140562249,0.024096385542168676,0.03225806451612903,0.028455284552845527,0.024691358024691357,0.029045643153526972,0.03305785123966942,0.02880658436213992,0.02066115702479339,0.012295081967213115,0.01639344262295082,0.0163265306122449,0.016,0.01556420233463035,0.003861003861003861,0.0038314176245210726,0.003816793893129771,0.0038461538461538464,0.0038910505836575876,0.00392156862745098,0.003875968992248062,0.003968253968253968,0.004032258064516129,0.0040650406504065045,0.00398406374501992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007751937984496124,0.007782101167315175,0.007874015748031496,0.012048192771084338,0.01195219123505976,0.015748031496062992,0.015625,0.011627906976744186,0.007722007722007722,0.011583011583011582,0.011764705882352941,0.015625
1183,0.14343308028182902,0.3053097345132743,0.29130434782608694,0.3034188034188034,0.3474576271186441,0.3497942386831276,0.34285714285714286,0.3155737704918033,0.2892561983471074,0.25833333333333336,0.2157676348547718,0.1836734693877551,0.17695473251028807,0.1446280991735537,0.1111111111111111,0.0975609756097561,0.08713692946058091,0.09876543209876543,0.10743801652892562,0.09795918367346938,0.11023622047244094,0.10276679841897234,0.11155378486055777,0.09803921568627451,0.11196911196911197,0.09727626459143969,0.07722007722007722,0.06870229007633588,0.06844106463878327,0.07633587786259542,0.07954545454545454,0.07462686567164178,0.07777777777777778,0.07777777777777778,0.07380073800738007,0.06666666666666667,0.07011070110701106,0.08518518518518518,0.06818181818181818,0.050387596899224806,0.04198473282442748,0.034482758620689655,0.026717557251908396,0.026923076923076925,0.023255813953488372,0.015267175572519083,0.011450381679389313,0.019157088122605363,0.030418250950570342,0.03461538461538462,0.03076923076923077,0.04633204633204633,0.04597701149425287,0.058823529411764705,0.06614785992217899,0.06589147286821706,0.06274509803921569,0.06349206349206349,0.055776892430278883,0.047244094488188976,0.03515625,0.03162055335968379,0.023715415019762844,0.023715415019762844,0.01984126984126984,0.0199203187250996,0.01968503937007874,0.019157088122605363,0.022641509433962263,0.022556390977443608,0.02631578947368421,0.030303030303030304,0.02631578947368421,0.026515151515151516,0.03125,0.03968253968253968,0.051587301587301584,0.05555555555555555,0.07228915662650602,0.06854838709677419,0.06746031746031746,0.0642570281124498,0.056451612903225805,0.056,0.04435483870967742
2853,0.14095040527754502,0.3577586206896552,0.3521739130434783,0.3333333333333333,0.30434782608695654,0.3504273504273504,0.3728813559322034,0.3305785123966942,0.26556016597510373,0.24472573839662448,0.226890756302521,0.21487603305785125,0.19591836734693877,0.18775510204081633,0.1510204081632653,0.11788617886178862,0.092,0.07142857142857142,0.07421875,0.07421875,0.07751937984496124,0.09848484848484848,0.10566037735849057,0.0916030534351145,0.08015267175572519,0.07224334600760456,0.05639097744360902,0.045627376425855515,0.050387596899224806,0.05078125,0.0392156862745098,0.03501945525291829,0.03076923076923077,0.030534351145038167,0.01953125,0.011673151750972763,0.011764705882352941,0.015625,0.027450980392156862,0.03162055335968379,0.027450980392156862,0.038910505836575876,0.04580152671755725,0.05019305019305019,0.05363984674329502,0.058365758754863814,0.058823529411764705,0.05533596837944664,0.05511811023622047,0.06538461538461539,0.07251908396946564,0.06463878326996197,0.05555555555555555,0.07462686567164178,0.09191176470588236,0.10108303249097472,0.08058608058608059,0.07037037037037037,0.08178438661710037,0.10074626865671642,0.10646387832699619,0.11406844106463879,0.10384615384615385,0.1274131274131274,0.138996138996139,0.15444015444015444,0.15384615384615385,0.1471698113207547,0.12547528517110265,0.11320754716981132,0.10606060606060606,0.09230769230769231,0.08396946564885496,0.07142857142857142,0.08208955223880597,0.10227272727272728,0.11969111969111969,0.1450381679389313,0.17358490566037735,0.1791044776119403,0.18352059925093633,0.19011406844106463,0.18490566037735848,0.16853932584269662,0.15441176470588236
9994,0.108897792152129,0.2698412698412698,0.3020408163265306,0.28512396694214875,0.29707112970711297,0.3037974683544304,0.270042194092827,0.24050632911392406,0.20920502092050208,0.17721518987341772,0.1625,0.13924050632911392,0.1134453781512605,0.09623430962343096,0.07818930041152264,0.0942622950819672,0.08298755186721991,0.0823045267489712,0.08641975308641975,0.08196721311475409,0.06,0.05555555555555555,0.04878048780487805,0.044897959183673466,0.04132231404958678,0.04149377593360996,0.045454545454545456,0.046218487394957986,0.046413502109704644,0.03305785123966942,0.01652892561983471,0.00816326530612245,0.004048582995951417,0.0040650406504065045,0.00411522633744856,0.0041841004184100415,0.004219409282700422,0.004201680672268907,0.0,0.0041841004184100415,0.004149377593360996,0.004166666666666667,0.008264462809917356,0.008264462809917356,0.008333333333333333,0.00823045267489712,0.012096774193548387,0.012244897959183673,0.012,0.01606425702811245,0.020242914979757085,0.024489795918367346,0.024793388429752067,0.020491803278688523,0.020161290322580645,0.01639344262295082,0.016597510373443983,0.024489795918367346,0.02040816326530612,0.024390243902439025,0.01968503937007874,0.023076923076923078,0.023076923076923078,0.019305019305019305,0.01953125,0.0196078431372549,0.023076923076923078,0.022988505747126436,0.022988505747126436,0.033962264150943396,0.0299625468164794,0.03745318352059925,0.030303030303030304,0.02962962962962963,0.02214022140221402,0.01107011070110701,0.018656716417910446,0.029197080291970802,0.04363636363636364,0.043795620437956206,0.040293040293040296,0.044444444444444446,0.04428044280442804,0.03717472118959108,0.040892193308550186
6618,0.12102088364190401,0.2891566265060241,0.3,0.3492063492063492,0.3745019920318725,0.4,0.4409448818897638,0.40077821011673154,0.37786259541984735,0.3282442748091603,0.2835249042145594,0.26996197718631176,0.18587360594795538,0.15073529411764705,0.11029411764705882,0.08759124087591241,0.08727272727272728,0.07220216606498195,0.06884057971014493,0.05693950177935943,0.05734767025089606,0.06785714285714285,0.060498220640569395,0.04946996466431095,0.04195804195804196,0.04240282685512368,0.03202846975088968,0.02888086642599278,0.02564102564102564,0.025454545454545455,0.03296703296703297,0.03676470588235294,0.029850746268656716,0.022388059701492536,0.018726591760299626,0.0149812734082397,0.015209125475285171,0.015209125475285171,0.015384615384615385,0.011583011583011582,0.007692307692307693,0.007782101167315175,0.0076045627376425855,0.007575757575757576,0.007462686567164179,0.01098901098901099,0.010948905109489052,0.014285714285714285,0.017793594306049824,0.02127659574468085,0.02120141342756184,0.02112676056338028,0.014388489208633094,0.017985611510791366,0.017857142857142856,0.021660649819494584,0.021660649819494584,0.021352313167259787,0.014184397163120567,0.021352313167259787,0.014134275618374558,0.010273972602739725,0.010344827586206896,0.01384083044982699,0.013745704467353952,0.013651877133105802,0.013793103448275862,0.013937282229965157,0.010526315789473684,0.010638297872340425,0.014336917562724014,0.018050541516245487,0.02491103202846975,0.031914893617021274,0.035842293906810034,0.04316546762589928,0.04946996466431095,0.04609929078014184,0.06007067137809187,0.04929577464788732,0.0456140350877193,0.04929577464788732,0.045454545454545456,0.041379310344827586,0.04482758620689655
954,0.0638828414899763,0.1322314049586777,0.13168724279835392,0.14344262295081966,0.14344262295081966,0.1446280991735537,0.13580246913580246,0.11934156378600823,0.10699588477366255,0.07377049180327869,0.06072874493927125,0.052845528455284556,0.044534412955465584,0.037037037037037035,0.03305785123966942,0.024691358024691357,0.02040816326530612,0.028112449799196786,0.027888446215139442,0.035856573705179286,0.03501945525291829,0.038461538461538464,0.038314176245210725,0.04247104247104247,0.051587301587301584,0.042801556420233464,0.03861003861003861,0.03488372093023256,0.03125,0.019305019305019305,0.015810276679841896,0.008,0.004132231404958678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036231884057971015,0.0,0.0,0.003676470588235294,0.003703703703703704,0.003663003663003663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036101083032490976,0.007168458781362007,0.006968641114982578,0.0071174377224199285,0.0070921985815602835,0.007220216606498195,0.0072992700729927005,0.007246376811594203,0.007194244604316547,0.007352941176470588,0.011278195488721804,0.014760147601476014,0.01824817518248175,0.017921146953405017
4895,0.0993585139280185,0.27091633466135456,0.24696356275303644,0.23770491803278687,0.25101214574898784,0.2782258064516129,0.2971887550200803,0.2637795275590551,0.21176470588235294,0.16666666666666666,0.13565891472868216,0.1297709923664122,0.10727969348659004,0.09615384615384616,0.08203125,0.05426356589147287,0.044534412955465584,0.04048582995951417,0.04081632653061224,0.0326530612244898,0.0163265306122449,0.016129032258064516,0.020242914979757085,0.02040816326530612,0.016260162601626018,0.016666666666666666,0.01680672268907563,0.012711864406779662,0.012658227848101266,0.00851063829787234,0.008620689655172414,0.00847457627118644,0.00847457627118644,0.012605042016806723,0.016597510373443983,0.012658227848101266,0.012605042016806723,0.004149377593360996,0.0041841004184100415,0.004132231404958678,0.004166666666666667,0.00819672131147541,0.012345679012345678,0.012396694214876033,0.012711864406779662,0.012711864406779662,0.01282051282051282,0.012605042016806723,0.008368200836820083,0.0041841004184100415,0.004219409282700422,0.0,0.0,0.0,0.004098360655737705,0.004032258064516129,0.004081632653061225,0.012295081967213115,0.012096774193548387,0.016260162601626018,0.016129032258064516,0.016260162601626018,0.0163265306122449,0.012396694214876033,0.01652892561983471,0.020242914979757085,0.045454545454545456,0.04819277108433735,0.058823529411764705,0.05928853754940711,0.06324110671936758,0.06692913385826772,0.06201550387596899,0.06060606060606061,0.046511627906976744,0.03125,0.024,0.01984126984126984,0.02,0.028455284552845527,0.016129032258064516,0.023809523809523808,0.02734375,0.027131782945736434,0.023076923076923078
7741,0.10142862457432801,0.18614718614718614,0.19742489270386265,0.21551724137931033,0.20425531914893616,0.2094017094017094,0.2422907488986784,0.20689655172413793,0.17672413793103448,0.1471861471861472,0.11894273127753303,0.12173913043478261,0.09913793103448276,0.10043668122270742,0.09606986899563319,0.0851063829787234,0.07692307692307693,0.08260869565217391,0.09210526315789473,0.08771929824561403,0.08225108225108226,0.06637168141592921,0.06637168141592921,0.06550218340611354,0.07172995780590717,0.0794979079497908,0.07083333333333333,0.04979253112033195,0.0546218487394958,0.0502092050209205,0.04602510460251046,0.05063291139240506,0.04602510460251046,0.05084745762711865,0.03829787234042553,0.053061224489795916,0.05394190871369295,0.0546218487394958,0.058577405857740586,0.07531380753138076,0.0778688524590164,0.07377049180327869,0.084,0.088,0.08032128514056225,0.08064516129032258,0.072,0.07258064516129033,0.07661290322580645,0.064,0.05928853754940711,0.06563706563706563,0.06640625,0.07114624505928854,0.0694980694980695,0.07063197026022305,0.05925925925925926,0.04428044280442804,0.037037037037037035,0.033582089552238806,0.025925925925925925,0.021660649819494584,0.02181818181818182,0.021505376344086023,0.02181818181818182,0.014134275618374558,0.014285714285714285,0.014545454545454545,0.014545454545454545,0.01838235294117647,0.025179856115107913,0.031914893617021274,0.04964539007092199,0.059027777777777776,0.058823529411764705,0.0625,0.06164383561643835,0.061855670103092786,0.06228373702422145,0.07042253521126761,0.06666666666666667,0.06405693950177936,0.07473309608540925,0.075,0.07446808510638298
9196,0.156724035035586,0.5126050420168067,0.4721030042918455,0.4649122807017544,0.43776824034334766,0.4491525423728814,0.4206008583690987,0.33760683760683763,0.26778242677824265,0.18828451882845187,0.1574468085106383,0.09795918367346938,0.09716599190283401,0.13524590163934427,0.15833333333333333,0.18032786885245902,0.2066115702479339,0.2157676348547718,0.2125,0.24279835390946503,0.23236514522821577,0.21074380165289255,0.16326530612244897,0.15447154471544716,0.13877551020408163,0.12601626016260162,0.13524590163934427,0.11885245901639344,0.10833333333333334,0.1115702479338843,0.11836734693877551,0.11065573770491803,0.10975609756097561,0.10833333333333334,0.09876543209876543,0.08677685950413223,0.075,0.07053941908713693,0.058823529411764705,0.04897959183673469,0.04780876494023904,0.043137254901960784,0.03409090909090909,0.022641509433962263,0.026515151515151516,0.02681992337164751,0.018796992481203006,0.019230769230769232,0.015384615384615385,0.007782101167315175,0.003816793893129771,0.0038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036363636363636364,0.0035971223021582736,0.0035587188612099642,0.007194244604316547,0.01090909090909091,0.01090909090909091,0.017921146953405017,0.028985507246376812
7658,0.151278361416189,0.3702127659574468,0.3939393939393939,0.341991341991342,0.3017241379310345,0.2801724137931034,0.30303030303030304,0.30837004405286345,0.29694323144104806,0.26406926406926406,0.2672413793103448,0.2796610169491525,0.270042194092827,0.2375,0.21120689655172414,0.17372881355932204,0.1483050847457627,0.09465020576131687,0.0875,0.08050847457627118,0.07916666666666666,0.06694560669456066,0.059322033898305086,0.047619047619047616,0.0423728813559322,0.029914529914529916,0.01680672268907563,0.02092050209205021,0.01680672268907563,0.02531645569620253,0.025423728813559324,0.025423728813559324,0.029661016949152543,0.029661016949152543,0.029288702928870293,0.03292181069958848,0.044715447154471545,0.04979253112033195,0.0411522633744856,0.04897959183673469,0.046875,0.050980392156862744,0.058823529411764705,0.047058823529411764,0.039525691699604744,0.03571428571428571,0.03187250996015936,0.047244094488188976,0.039525691699604744,0.03543307086614173,0.03937007874015748,0.04365079365079365,0.051587301587301584,0.043824701195219126,0.05058365758754864,0.05791505791505792,0.06563706563706563,0.06153846153846154,0.08745247148288973,0.10861423220973783,0.14338235294117646,0.15384615384615385,0.14590747330960854,0.1510791366906475,0.15555555555555556,0.1386861313868613,0.13818181818181818,0.12274368231046931,0.09854014598540146,0.08582089552238806,0.07777777777777778,0.07063197026022305,0.056179775280898875,0.054945054945054944,0.04727272727272727,0.03333333333333333,0.025925925925925925,0.025547445255474453,0.02158273381294964,0.02181818181818182,0.02181818181818182,0.019011406844106463,0.019083969465648856,0.022727272727272728,0.02681992337164751
6146,0.206481836811872,0.4051724137931034,0.4051724137931034,0.4476987447698745,0.48132780082987553,0.46473029045643155,0.4793388429752066,0.4132231404958678,0.345679012345679,0.27848101265822783,0.2765957446808511,0.19665271966527198,0.16597510373443983,0.14754098360655737,0.13360323886639677,0.124,0.11290322580645161,0.10975609756097561,0.13333333333333333,0.125,0.12840466926070038,0.14661654135338345,0.14869888475836432,0.15151515151515152,0.17110266159695817,0.18110236220472442,0.15873015873015872,0.16862745098039217,0.17647058823529413,0.1828793774319066,0.20912547528517111,0.2076923076923077,0.19083969465648856,0.2,0.22641509433962265,0.22846441947565543,0.26996197718631176,0.25572519083969464,0.25680933852140075,0.25193798449612403,0.25,0.2874015748031496,0.30859375,0.2755905511811024,0.265625,0.23735408560311283,0.25,0.224,0.20634920634920634,0.18972332015810275,0.15476190476190477,0.172,0.21428571428571427,0.25296442687747034,0.33587786259541985,0.337037037037037,0.30855018587360594,0.29739776951672864,0.26136363636363635,0.24074074074074073,0.25092250922509224,0.2111111111111111,0.18421052631578946,0.15613382899628253,0.1455223880597015,0.15355805243445692,0.155893536121673,0.17472118959107807,0.16412213740458015,0.16988416988416988,0.16538461538461538,0.1532567049808429,0.17110266159695817,0.15267175572519084,0.12260536398467432,0.0946969696969697,0.0648854961832061,0.06177606177606178,0.057692307692307696,0.06513409961685823,0.045627376425855515,0.03759398496240601,0.03717472118959108,0.041044776119402986,0.04119850187265917
7825,0.121548055333551,0.3941908713692946,0.3907563025210084,0.42016806722689076,0.4345991561181435,0.4309623430962343,0.42083333333333334,0.375,0.33195020746887965,0.3181818181818182,0.25203252032520324,0.22267206477732793,0.199203187250996,0.16600790513833993,0.12992125984251968,0.1220472440944882,0.11507936507936507,0.08695652173913043,0.07450980392156863,0.08461538461538462,0.06870229007633588,0.06896551724137931,0.05813953488372093,0.058365758754863814,0.05,0.038910505836575876,0.034220532319391636,0.030418250950570342,0.033962264150943396,0.048507462686567165,0.06844106463878327,0.07169811320754717,0.06538461538461539,0.05725190839694656,0.053231939163498096,0.033962264150943396,0.026119402985074626,0.018726591760299626,0.01893939393939394,0.0038022813688212928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036363636363636364,0.003676470588235294,0.0037174721189591076,0.007462686567164179,0.014760147601476014,0.01838235294117647,0.022058823529411766,0.01845018450184502,0.021897810218978103,0.02564102564102564,0.02527075812274368,0.017793594306049824,0.017985611510791366,0.010869565217391304,0.01079136690647482,0.007194244604316547,0.007272727272727273,0.0036496350364963502,0.0036496350364963502,0.007246376811594203,0.007220216606498195,0.007272727272727273,0.010948905109489052,0.010830324909747292,0.01098901098901099,0.011152416356877323,0.011152416356877323,0.01098901098901099,0.010869565217391304,0.007272727272727273,0.007142857142857143,0.010948905109489052,0.007326007326007326,0.007407407407407408,0.0076045627376425855
325,0.20545159797766196,0.5203252032520326,0.5365853658536586,0.4628099173553719,0.5145228215767634,0.5169491525423728,0.5084033613445378,0.4602510460251046,0.363265306122449,0.3070539419087137,0.28085106382978725,0.2616033755274262,0.25630252100840334,0.26359832635983266,0.20588235294117646,0.16260162601626016,0.17408906882591094,0.18072289156626506,0.18218623481781376,0.212,0.2440944881889764,0.26666666666666666,0.2857142857142857,0.321285140562249,0.308,0.2874493927125506,0.24096385542168675,0.18699186991869918,0.14583333333333334,0.13617021276595745,0.11587982832618025,0.09361702127659574,0.09523809523809523,0.11206896551724138,0.17982456140350878,0.2727272727272727,0.3333333333333333,0.36752136752136755,0.34177215189873417,0.3278008298755187,0.3319672131147541,0.34156378600823045,0.3183673469387755,0.29098360655737704,0.27049180327868855,0.25925925925925924,0.24180327868852458,0.23140495867768596,0.22540983606557377,0.1951219512195122,0.1927710843373494,0.18,0.14056224899598393,0.1626984126984127,0.1553784860557769,0.12992125984251968,0.12109375,0.10980392156862745,0.10384615384615385,0.10465116279069768,0.11494252873563218,0.10266159695817491,0.11494252873563218,0.10588235294117647,0.12698412698412698,0.13358778625954199,0.15384615384615385,0.13953488372093023,0.13725490196078433,0.1220472440944882,0.11507936507936507,0.0796812749003984,0.07003891050583658,0.054474708171206226,0.04330708661417323,0.044,0.044,0.050980392156862744,0.047244094488188976,0.04580152671755725,0.03802281368821293,0.04580152671755725,0.041353383458646614,0.044444444444444446,0.05434782608695652
7829,0.111245961091481,0.425,0.41841004184100417,0.4067796610169492,0.41702127659574467,0.38626609442060084,0.3138075313807531,0.2946058091286307,0.225,0.18410041841004185,0.11836734693877551,0.10441767068273092,0.10975609756097561,0.08196721311475409,0.06198347107438017,0.04583333333333333,0.04184100418410042,0.05063291139240506,0.06224066390041494,0.058333333333333334,0.05907172995780591,0.059574468085106386,0.05439330543933055,0.04201680672268908,0.029166666666666667,0.03347280334728033,0.024793388429752067,0.020833333333333332,0.02880658436213992,0.024793388429752067,0.028925619834710745,0.03404255319148936,0.03463203463203463,0.05172413793103448,0.05603448275862069,0.05555555555555555,0.05508474576271186,0.05531914893617021,0.05150214592274678,0.038135593220338986,0.02109704641350211,0.008620689655172414,0.004273504273504274,0.00425531914893617,0.004310344827586207,0.008658008658008658,0.012552301255230125,0.01652892561983471,0.02531645569620253,0.03389830508474576,0.03463203463203463,0.03862660944206009,0.039647577092511016,0.039473684210526314,0.04291845493562232,0.03896103896103896,0.034482758620689655,0.030303030303030304,0.021367521367521368,0.01694915254237288,0.012448132780082987,0.020491803278688523,0.02459016393442623,0.020161290322580645,0.008064516129032258,0.008032128514056224,0.008064516129032258,0.007936507936507936,0.0038910505836575876,0.0,0.0,0.003745318352059925,0.011029411764705883,0.01107011070110701,0.011152416356877323,0.011194029850746268,0.011194029850746268,0.01486988847583643,0.014814814814814815,0.014598540145985401,0.01090909090909091,0.011029411764705883,0.014760147601476014,0.01845018450184502,0.021897810218978103
4263,0.110231840756023,0.332,0.36065573770491804,0.363265306122449,0.3551020408163265,0.34156378600823045,0.3483606557377049,0.3140495867768595,0.22784810126582278,0.1950207468879668,0.2056451612903226,0.20717131474103587,0.17670682730923695,0.13545816733067728,0.11507936507936507,0.0784313725490196,0.05859375,0.054474708171206226,0.04296875,0.038910505836575876,0.03088803088803089,0.027237354085603113,0.034482758620689655,0.026515151515151516,0.03773584905660377,0.04230769230769231,0.05019305019305019,0.05179282868525897,0.039525691699604744,0.027888446215139442,0.0321285140562249,0.023809523809523808,0.008,0.0,0.008032128514056224,0.012,0.015748031496062992,0.016,0.015873015873015872,0.019455252918287938,0.015267175572519083,0.011538461538461539,0.011363636363636364,0.015151515151515152,0.015037593984962405,0.011363636363636364,0.015267175572519083,0.019157088122605363,0.019083969465648856,0.022727272727272728,0.022556390977443608,0.03676470588235294,0.03663003663003663,0.0299625468164794,0.03007518796992481,0.02631578947368421,0.03409090909090909,0.03773584905660377,0.05223880597014925,0.04797047970479705,0.05555555555555555,0.06227106227106227,0.06859205776173286,0.0706713780918728,0.06428571428571428,0.07553956834532374,0.05818181818181818,0.06521739130434782,0.0695970695970696,0.07116104868913857,0.06439393939393939,0.06415094339622641,0.056818181818181816,0.05660377358490566,0.04887218045112782,0.0449438202247191,0.04044117647058824,0.029411764705882353,0.040293040293040296,0.03942652329749104,0.04316546762589928,0.035842293906810034,0.043010752688172046,0.04659498207885305,0.05653710247349823
