IUID,Endemicity,Prev_Year2000,Prev_Year2001,Prev_Year2002,Prev_Year2003,Prev_Year2004,Prev_Year2005,Prev_Year2006,Prev_Year2007,Prev_Year2008,Prev_Year2009,Prev_Year2010,Prev_Year2011,Prev_Year2012,Prev_Year2013,Prev_Year2014,Prev_Year2015,Prev_Year2016,Prev_Year2017,Prev_Year2018,Lower_Bound_Year2000,Lower_Bound_Year2001,Lower_Bound_Year2002,Lower_Bound_Year2003,Lower_Bound_Year2004,Lower_Bound_Year2005,Lower_Bound_Year2006,Lower_Bound_Year2007,Lower_Bound_Year2008,Lower_Bound_Year2009,Lower_Bound_Year2010,Lower_Bound_Year2011,Lower_Bound_Year2012,Lower_Bound_Year2013,Lower_Bound_Year2014,Lower_Bound_Year2015,Lower_Bound_Year2016,Lower_Bound_Year2017,Lower_Bound_Year2018,Upper_Bound_Year2000,Upper_Bound_Year2001,Upper_Bound_Year2002,Upper_Bound_Year2003,Upper_Bound_Year2004,Upper_Bound_Year2005,Upper_Bound_Year2006,Upper_Bound_Year2007,Upper_Bound_Year2008,Upper_Bound_Year2009,Upper_Bound_Year2010,Upper_Bound_Year2011,Upper_Bound_Year2012,Upper_Bound_Year2013,Upper_Bound_Year2014,Upper_Bound_Year2015,Upper_Bound_Year2016,Upper_Bound_Year2017,Upper_Bound_Year2018
NGA36486,Low prevalence (less than 20%),0.023809524,0.02138009,0.013888889,0.012345679,0.0125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091136364,0.109666216,0.093364865,0.101449275,0.100036232,0.086956522,0.075837321,0.077974026,0.097222222,0.092334277,0.088004808,0.064212454,0.065956331,0.054987158,0.05064914,0.040540541,0.034634203,0.035087719,0.015446429
NGA36487,Low prevalence (less than 20%),0.016133229,0.014925373,0.013606072,0.012903763,0.011495772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11390009,0.133674089,0.119565004,0.103145425,0.131284394,0.129032258,0.123721104,0.110903369,0.121619318,0.1018111,0.114942529,0.092307692,0.079545455,0.056337781,0.042905117,0.044847193,0.050048701,0.032844406,0.017857143
NGA36480,Low prevalence (less than 20%),0.015877016,0.013986698,0.013333333,0.005102041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108227986,0.109666216,0.090909091,0.086759259,0.100036232,0.107225806,0.089111604,0.109589041,0.103030303,0.101948463,0.109790492,0.107941176,0.089552239,0.063528139,0.059747417,0.057971014,0.028626374,0.031345943,0.025666667
NGA36499,Low prevalence (less than 20%),0.015625,0.014492754,0.013333333,0.012579114,0.011834734,0.004901961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100064103,0.112676056,0.093364865,0.100036232,0.108897495,0.108183183,0.111111111,0.09234375,0.097355769,0.094761375,0.107739726,0.092692308,0.072463768,0.066666667,0.051178683,0.044938768,0.05,0.044086651,0.025
NGA36500,Non-endemic,0.015275187,0.014925373,0.013245614,0.01242284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152777778,0.1375,0.128205128,0.111111111,0.12987013,0.097403607,0.086465142,0.1,0.097560976,0.066724138,0.097560976,0.076923077,0.05952381,0.055091324,0.05066579,0.048253775,0.030769231,0.027108927,0.02598257
NGA36501,Low prevalence (less than 20%),0.015625,0.015625,0.013888889,0.013160173,0.011428945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112903226,0.131578947,0.118421053,0.10322479,0.102159797,0.106666667,0.079134178,0.08,0.080878831,0.080931664,0.093692308,0.078281718,0.079365079,0.063492063,0.061602564,0.040583365,0.034757053,0.035087719,0.021107711
NGA36502,Low prevalence (less than 20%),0.02173913,0.015877016,0.013888889,0.01273937,0.013157895,0.004901961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.131578947,0.118421053,0.102941176,0.102087647,0.106702703,0.111111111,0.102739726,0.102702703,0.128571429,0.117647059,0.092307692,0.130434783,0.109375,0.101694915,0.169811321,0.092592593,0.035252193,0.025991342
NGA36503,Low prevalence (less than 20%),0.024691358,0.023529412,0.01369863,0.012987013,0.012987013,0.011904762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083522727,0.103601795,0.089557023,0.086689815,0.087944079,0.086324451,0.082001366,0.09375,0.080205882,0.067689973,0.107692308,0.107692308,0.1,0.109589041,0.078947368,0.051282051,0.051282051,0.060240964,0.025024351
NGA37002,Low prevalence (less than 20%),0.026144908,0.016129032,0.013986698,0.013606072,0.013160173,0.013072454,0.012828947,0.012345679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.346153846,0.2625,0.261904762,0.204819277,0.12987013,0.106666667,0.082001366,0.100210843,0.097222222,0.078276658,0.097861677,0.077058824,0.068592416,0.074074074,0.072481442,0.061736111,0.054142857,0.043620813,0.028571429
NGA36844,Low prevalence (less than 20%),0.030769231,0.028571429,0.027222222,0.025645241,0.024393872,0.018064516,0.015512266,0.015640274,0.014815628,0.013250263,0.014084507,0.013259571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.346166667,0.243348214,0.262554113,0.205413081,0.190709459,0.168269231,0.179210199,0.17106203,0.177058824,0.181818182,0.164179104,0.2,0.1875,0.194029851,0.188556763,0.169887025,0.174184783,0.184615385,0.151138587
NGA36852,Low prevalence (less than 20%),0.03030303,0.027598021,0.025641026,0.025645241,0.028169014,0.020752688,0.016504329,0.015151515,0.016009221,0.014854754,0.014395195,0.01369863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212225275,0.225446429,0.23068555,0.206327399,0.212869318,0.196286472,0.1846875,0.181225078,0.188457557,0.17372973,0.162902629,0.147228507,0.13445122,0.161424731,0.148861004,0.146307539,0.154518072,0.138716216,0.166720779
NGA36488,Non-endemic,0.015504808,0.014389234,0.013335704,0.012579114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103190228,0.113148629,0.103328173,0.103145425,0.126984127,0.104477612,0.088235294,0.09234375,0.081967213,0.06897749,0.079568452,0.061587302,0.048476121,0.052685652,0.04064643,0.039500356,0.034482759,0.035294118,0.01799211
NGA36489,Low prevalence (less than 20%),0.015625,0.014928699,0.01369863,0.012658228,0.012820513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.090909091,0.109666216,0.089557023,0.084507042,0.100674603,0.129032258,0.123287671,0.114322703,0.121212121,0.101265823,0.109589041,0.117647059,0.069519928,0.0625,0.051298701,0.044219525,0.028571429,0.031288422,0.027797619
NGA36490,Non-endemic,0.022616918,0.015154994,0.014285714,0.013423423,0.012347561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092302632,0.100239726,0.093333333,0.100036232,0.101623887,0.111111111,0.111111111,0.114322703,0.108108108,0.123076923,0.107739726,0.092692308,0.077238806,0.085365854,0.067567568,0.060629371,0.05893522,0.03919669,0.028614719
NGA36491,Low prevalence (less than 20%),0.022988506,0.016817411,0.01379376,0.012658228,0.012132353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092302632,0.112676056,0.093333333,0.101449275,0.101449275,0.089004345,0.08880719,0.080307692,0.102564103,0.101265823,0.107739726,0.08260181,0.076984127,0.066785714,0.078145559,0.051538462,0.051298701,0.043620813,0.026694444
NGA36492,Non-endemic,0.018400803,0.019463587,0.014084507,0.01428863,0.014185111,0.012658228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102822581,0.103448276,0.093364865,0.1,0.1,0.106666667,0.088740255,0.092307692,0.081967213,0.078505672,0.107692308,0.107692308,0.089552239,0.0625,0.052460945,0.051282051,0.034902741,0.03305417,0.025016026
NGA36493,Non-endemic,0.014925373,0.014087302,0.013333333,0.012345679,0.005263158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114472537,0.114788732,0.104945112,0.115595238,0.12987013,0.106702703,0.106777778,0.093246753,0.102702703,0.101265823,0.0875,0.064017438,0.0625,0.055555556,0.050632911,0.044776119,0.05,0.049180328,0.015883726
NGA36494,Low prevalence (less than 20%),0.014705882,0.013513514,0.013072454,0.005102041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102564103,0.109666216,0.094803259,0.097569444,0.1,0.096159817,0.082695811,0.09390625,0.097621951,0.063020833,0.107692308,0.107692308,0.085810235,0.0629375,0.06339805,0.051282051,0.051282051,0.060240964,0.027797619
NGA36495,Low prevalence (less than 20%),0.024390244,0.016129032,0.013888889,0.012658228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08958616,0.103107373,0.093333333,0.084537223,0.1,0.107225806,0.111415525,0.109589041,0.111363636,0.101650844,0.097861677,0.101694915,0.072463768,0.056492077,0.044828591,0.040540541,0.027065637,0.041666667,0.028179074
NGA36498,Non-endemic,0.025641026,0.020266183,0.016949153,0.014190821,0.013513514,0.012049942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198588911,0.218571429,0.209145022,0.194703815,0.186440678,0.13546046,0.140625,0.171428571,0.176470588,0.128646617,0.117736185,0.126582278,0.130434783,0.109375,0.101694915,0.143530997,0.093898551,0.090097403,0.055615942
NGA36695,Low prevalence (less than 20%),0.02024827,0.015504808,0.014285714,0.013606072,0.0125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132108918,0.133674089,0.121574357,0.111111111,0.102087647,0.091033624,0.079430133,0.087126359,0.087743056,0.071355175,0.074409722,0.064123377,0.068807849,0.064978355,0.059811519,0.044776119,0.05,0.035210526,0.027797619
NGA36618,Low prevalence (less than 20%),0.014925373,0.015628816,0.01369863,0.012903763,0.014389234,0.012658228,0.005813953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112903226,0.109593218,0.084801032,0.102941176,0.101486573,0.086956522,0.078659077,0.09234375,0.088459967,0.072463768,0.086970109,0.064826303,0.059680451,0.066736111,0.061602564,0.056338028,0.045568182,0.040613984,0.027777778
NGA36360,Low prevalence (less than 20%),0.015625,0.017095266,0.01379376,0.012195122,0.005263158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.131578947,0.118421053,0.102941176,0.101449275,0.108631212,0.107082192,0.109589041,0.108435708,0.128571429,0.117647059,0.092941176,0.089552239,0.066666667,0.050632911,0.044776119,0.05,0.035210526,0.025
NGA36363,Low prevalence (less than 20%),0.015625,0.016129032,0.014285714,0.013986698,0.013245614,0.0122704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.346153846,0.243348214,0.261904762,0.204819277,0.157875303,0.133333333,0.140625,0.162162162,0.1375,0.123787879,0.115099269,0.117647059,0.089552239,0.066666667,0.042905117,0.044847193,0.05,0.049180328,0.025666667
NGA36428,Low prevalence (less than 20%),0.014815628,0.014285714,0.013513514,0.011979914,0.011494253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102822581,0.110138789,0.095190256,0.101486573,0.100036232,0.104532338,0.086465142,0.09390625,0.097686054,0.094594595,0.086970109,0.077112676,0.058823529,0.056492077,0.044776119,0.045105992,0.034662356,0.040041667,0.025649351
NGA36430,Low prevalence (less than 20%),0.014925373,0.015384615,0.014492754,0.01242284,0.012903763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102564103,0.109666216,0.102941176,0.102941176,0.101449275,0.087485311,0.106710843,0.093942482,0.097222222,0.10344457,0.092333333,0.084507042,0.081554054,0.067664093,0.073194547,0.05825785,0.06052377,0.042857143,0.026324561
NGA36432,Low prevalence (less than 20%),0.015873016,0.015038444,0.013888889,0.011133102,0.0125,0.011036992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092366734,0.112676056,0.093364865,0.086689815,0.100674603,0.107225806,0.118542718,0.108462618,0.103030303,0.101265823,0.107739726,0.107941176,0.068592416,0.070422535,0.067567568,0.053449275,0.045568182,0.05,0.026000351
NGA36433,Low prevalence (less than 20%),0.015625,0.014285714,0.013072454,0.012987013,0.011627907,0.011696306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08958616,0.088635995,0.08024359,0.085714286,0.1,0.108631212,0.111415525,0.109589041,0.108435708,0.092167496,0.107739726,0.107941176,0.089552239,0.062604167,0.044828591,0.042857143,0.031013514,0.030819672,0.025991342
NGA36437,Low prevalence (less than 20%),0.023809524,0.014822134,0.013888889,0.012658228,0.012195122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.090938995,0.112676056,0.089552239,0.100036232,0.105806182,0.107225806,0.111415525,0.104605398,0.09782197,0.092105263,0.109589041,0.092941176,0.076984127,0.0625,0.05064914,0.040540541,0.041761364,0.041711957,0.026324561
NGA36438,Low prevalence (less than 20%),0.024540801,0.018824771,0.014285714,0.01282262,0.012820513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100064103,0.102941176,0.094594595,0.101449275,0.1,0.106666667,0.079365079,0.07802882,0.080878831,0.080645161,0.064930253,0.064826303,0.07603476,0.063492063,0.06097561,0.04064643,0.045454545,0.041854508,0.027045796
NGA36439,Low prevalence (less than 20%),0.014815628,0.014928699,0.013513514,0.013333333,0.011627907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100064103,0.109589041,0.094594595,0.100036232,0.084894366,0.086225637,0.088235294,0.092307692,0.097355769,0.092334277,0.0875,0.064526602,0.072636301,0.063571429,0.045008068,0.044776119,0.05,0.043620813,0.021151316
NGA36472,Low prevalence (less than 20%),0.026846847,0.025316456,0.014285714,0.01379376,0.013160173,0.012195122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132108918,0.133674089,0.121574357,0.111111111,0.105806182,0.104532338,0.088235294,0.10011194,0.097230691,0.081009985,0.107873563,0.08260181,0.079795624,0.068235841,0.067831503,0.058823529,0.051298701,0.040209677,0.027777778
NGA36476,Low prevalence (less than 20%),0.016393443,0.016269841,0.014285714,0.013423423,0.013157895,0.012908061,0.011764706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11390009,0.11524377,0.139104478,0.11127451,0.186440678,0.129032258,0.140625,0.171428571,0.176470588,0.092334277,0.109589041,0.126582278,0.08129286,0.085470513,0.067716614,0.058823529,0.051408451,0.049180328,0.031442776
NGA36478,Non-endemic,0.025641026,0.016129032,0.014285714,0.013513514,0.012658228,0.012345679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092105263,0.100239726,0.089833333,0.101449275,0.087559691,0.086956522,0.086465142,0.09390625,0.097686054,0.092167496,0.064930253,0.077112676,0.061538462,0.050927623,0.050632911,0.035940832,0.027086645,0.035252193,0.02532457
NGA36479,Non-endemic,0.021978022,0.016001024,0.013606072,0.012987013,0.012987013,0.004901961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102822581,0.131578947,0.118421053,0.102941176,0.12987013,0.106666667,0.106777778,0.08375,0.102564103,0.101265823,0.109589041,0.092307692,0.08129286,0.071777003,0.056618767,0.058940243,0.060258136,0.049180328,0.028200083
NGA36504,Low prevalence (less than 20%),0.023369565,0.015749008,0.014492754,0.013701201,0.012820513,0.004901961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092105263,0.112676056,0.087147474,0.100036232,0.186440678,0.129032258,0.140625,0.162393822,0.138474265,0.092105263,0.109589041,0.117870439,0.0625,0.056337781,0.061689189,0.057971014,0.030769231,0.039216521,0.027406773
NGA36518,Low prevalence (less than 20%),0.015512266,0.019202899,0.015749008,0.014389234,0.014492754,0.012426675,0.012345679,0.012196936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.346666667,0.242857143,0.319444444,0.228571429,0.253731343,0.230769231,0.179465575,0.162653563,0.138474265,0.117453704,0.115109506,0.108569962,0.094846154,0.086910774,0.093323758,0.081665994,0.090969697,0.08039726,0.078859306
NGA36971,Low prevalence (less than 20%),0.024099884,0.015151515,0.013888889,0.013333333,0.012820513,0.012658228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157612179,0.216071429,0.166622246,0.119826364,0.127056277,0.106702703,0.106777778,0.103246753,0.097494369,0.094610682,0.107692308,0.105323887,0.093197674,0.076785008,0.06999694,0.060673188,0.078129198,0.062519778,0.050910298
NGA36763,Low prevalence (less than 20%),0.021858576,0.016129032,0.014285714,0.014925373,0.013245614,0.01212522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.346153846,0.243348214,0.261904762,0.204819277,0.186440678,0.131622807,0.140625,0.171428571,0.176470588,0.128571429,0.117647059,0.126582278,0.090574302,0.085883222,0.068288017,0.060041113,0.060314218,0.043620813,0.034110729
NGA36766,Low prevalence (less than 20%),0.016261237,0.015151515,0.013888889,0.01369863,0.012121657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102822581,0.113148629,0.095190256,0.102941176,0.101544622,0.104532338,0.111111111,0.10011194,0.102564103,0.101948463,0.109790492,0.107692308,0.089552239,0.085365854,0.072463768,0.058823529,0.056245869,0.05,0.028676815
NGA36750,Low prevalence (less than 20%),0.023809524,0.015038444,0.015038444,0.013513514,0.013245614,0.013157895,0.011495772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108108108,0.113148629,0.095007508,0.100073529,0.102159797,0.104532338,0.08880719,0.113924051,0.102564103,0.101265823,0.109589041,0.092692308,0.079880952,0.085966082,0.078145559,0.061538462,0.051408451,0.049400095,0.027797619
NGA37081,Low prevalence (less than 20%),0.025974026,0.024390244,0.014925373,0.014084507,0.013333333,0.012658228,0.01282262,0.01242284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152777778,0.215384615,0.164179104,0.111111111,0.126984127,0.106666667,0.106710843,0.094145976,0.102564103,0.094668754,0.107692308,0.107692308,0.08129286,0.066785714,0.061602564,0.040809078,0.045600233,0.04384058,0.026694444
NGA37083,Low prevalence (less than 20%),0.018537415,0.016530055,0.014285714,0.01428863,0.01379376,0.012658228,0.005882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152777778,0.215384615,0.164179104,0.113453815,0.127056277,0.107333333,0.111415525,0.104605398,0.098152254,0.128571429,0.117647059,0.092307692,0.083333333,0.063742997,0.05,0.04845854,0.050048701,0.039216521,0.027045796
NGA37093,Low prevalence (less than 20%),0.016129032,0.015268065,0.013606072,0.013157895,0.011363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152777778,0.215384615,0.164179104,0.111181435,0.126984127,0.096195853,0.11129386,0.108969645,0.102702703,0.095388788,0.109514188,0.084667093,0.079890152,0.085365854,0.06818101,0.079000711,0.066118421,0.062560877,0.030030404
NGA37094,Non-endemic,0.025320513,0.026491228,0.016949153,0.015625,0.014705882,0.013333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112903226,0.112941347,0.087743135,0.101486573,0.186440678,0.129032258,0.140625,0.171428571,0.176470588,0.092334277,0.109589041,0.126582278,0.068493151,0.062604167,0.067567568,0.040809078,0.028592437,0.029862053,0.016430035
