IUID,Endemicity,Prev_Year2000,Prev_Year2001,Prev_Year2002,Prev_Year2003,Prev_Year2004,Prev_Year2005,Prev_Year2006,Prev_Year2007,Prev_Year2008,Prev_Year2009,Prev_Year2010,Prev_Year2011,Prev_Year2012,Prev_Year2013,Prev_Year2014,Prev_Year2015,Prev_Year2016,Prev_Year2017,Prev_Year2018,Lower_Bound_Year2000,Lower_Bound_Year2001,Lower_Bound_Year2002,Lower_Bound_Year2003,Lower_Bound_Year2004,Lower_Bound_Year2005,Lower_Bound_Year2006,Lower_Bound_Year2007,Lower_Bound_Year2008,Lower_Bound_Year2009,Lower_Bound_Year2010,Lower_Bound_Year2011,Lower_Bound_Year2012,Lower_Bound_Year2013,Lower_Bound_Year2014,Lower_Bound_Year2015,Lower_Bound_Year2016,Lower_Bound_Year2017,Lower_Bound_Year2018,Upper_Bound_Year2000,Upper_Bound_Year2001,Upper_Bound_Year2002,Upper_Bound_Year2003,Upper_Bound_Year2004,Upper_Bound_Year2005,Upper_Bound_Year2006,Upper_Bound_Year2007,Upper_Bound_Year2008,Upper_Bound_Year2009,Upper_Bound_Year2010,Upper_Bound_Year2011,Upper_Bound_Year2012,Upper_Bound_Year2013,Upper_Bound_Year2014,Upper_Bound_Year2015,Upper_Bound_Year2016,Upper_Bound_Year2017,Upper_Bound_Year2018
COD14191,Unknown,0.457903258,0.411639676,0.392631103,0.364379085,0.358881579,0.328951832,0.292307692,0.250217354,0.194783198,0.191547619,0.161963434,0.146904969,0.099020008,0.086003521,0.066570669,0.056803594,0.014599318,0,0.006329114,0.082085038,0.059662444,0.015384615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.650971178,0.628571429,0.612026406,0.60534897,0.573342012,0.569620253,0.538536184,0.472972973,0.45,0.444565217,0.432835821,0.454545455,0.388168336,0.397270616,0.362217949,0.323219178,0.291140952,0.25152027,0.240756757
SSD44382,Unknown,0.428571429,0.381985294,0.374675972,0.36,0.3495671,0.315264446,0.302200083,0.280731523,0.2625,0.242574951,0.210526316,0.17727639,0.162080173,0.134328358,0.098360656,0.0625,0.023809524,0.014520202,0.006493506,0.062307363,0.055643863,0.046996753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.679520548,0.701492537,0.610140625,0.580809234,0.611586758,0.57505123,0.584415584,0.565217391,0.56487691,0.508873144,0.516809701,0.525423729,0.526315789,0.486486486,0.51745137,0.494196761,0.476923077,0.457172619,0.48507667
ZAF43297,Unknown,0.455696203,0.4,0.371625863,0.337593618,0.324102368,0.286527887,0.287435456,0.269248993,0.251666667,0.221500722,0.209235209,0.176073132,0.132352941,0.083835341,0.058747412,0.04109589,0.013513514,0.012658228,0.006493506,0.044618255,0.037320076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.780944227,0.733581081,0.659495798,0.623465931,0.662650602,0.69047619,0.674603594,0.604962708,0.622044937,0.653846154,0.62962963,0.595396624,0.620905372,0.617027397,0.635472973,0.645586312,0.608140756,0.635622228,0.654320988
MDG27886,Unknown,0.445195195,0.397435897,0.387363184,0.352112676,0.331439394,0.297887324,0.258902388,0.264705882,0.24845679,0.242124542,0.192234848,0.185438596,0.189010989,0.158536585,0.127906977,0.070588235,0.048780488,0.027973396,0.007042254,0.051563985,0.047086466,0.026061121,0.014772727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.662445887,0.618540236,0.609183389,0.568132477,0.531726523,0.532331895,0.528729236,0.546922637,0.545586298,0.550018116,0.556962025,0.571428571,0.586666667,0.529843137,0.538461538,0.560606061,0.5625,0.517425099,0.549491952
SLE42262,Unknown,0.461970475,0.422194093,0.408249158,0.423292273,0.377336079,0.349242424,0.325,0.26975052,0.222953216,0.187451737,0.209589041,0.163333333,0.160113859,0.120606061,0.093333333,0.07194617,0.028174603,0.027777778,0.007246377,0.09488417,0.060006126,0.013333333,0.012816456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.661320565,0.662169741,0.642887409,0.614502342,0.575117754,0.554284382,0.522727273,0.465488372,0.5,0.442930293,0.487804878,0.480519481,0.458410859,0.465027988,0.473746867,0.459486131,0.392098662,0.397473695,0.394868421
SWZ45417,Unknown,0.463591375,0.41254902,0.418218623,0.405405405,0.39694211,0.085714286,0.191780822,0.166807165,0.136674969,0.133501634,0.104500891,0.105263158,0.077313433,0.056566456,0.034883721,0.024096386,0.019428152,0.014785823,0.007352941,0.06474026,0.038246269,0.033523063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67816092,0.671654025,0.646153846,0.657762557,0.621344469,0.18472973,0.423076923,0.41030445,0.38372093,0.375865964,0.416077158,0.402173913,0.36286373,0.376659012,0.387333148,0.403489989,0.340168406,0.323655462,0.280377049
MOZ33256,Unknown,0.461538462,0.410197368,0.40268759,0.357648099,0.331372549,0.29420765,0.253378378,0.211620469,0.176163343,0.14966679,0.120499419,0.105263158,0.087708067,0.066348974,0.049655172,0.015873016,0,0.014822134,0.007936508,0.044776119,0.024949713,0.013928571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.662089202,0.623188406,0.64873678,0.607181677,0.567221186,0.556962025,0.494252874,0.464285714,0.46609589,0.44047619,0.388949275,0.40056338,0.410581801,0.437041435,0.447663962,0.385126582,0.392034354,0.38375,0.412095588
ETH18833,Unknown,0.448918964,0.401219512,0.390243902,0.365151515,0.346428571,0.328947368,0.307103491,0.298073936,0.275985663,0.25,0.214285714,0.212793255,0.192640693,0.159957059,0.134340223,0.093224932,0.060608287,0.025657895,0.011518602,0.052520609,0.014237213,0.012662338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.726013265,0.703703704,0.683598553,0.756756757,0.746666667,0.690387324,0.78125,0.746031746,0.703125,0.65625,0.691003266,0.712592837,0.728928571,0.722311828,0.680555556,0.686925859,0.694055556,0.680123288,0.616936488
AGO02116,Unknown,0.459459459,0.391067897,0.39455152,0.367647059,0.337750088,0.314944266,0.295496324,0.277777778,0.252118644,0.238636364,0.212274775,0.202541828,0.166666667,0.134278003,0.119701493,0.086956522,0.057142857,0.021604938,0.011653117,0.086182336,0.047321429,0.029014308,0.013732394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.692307692,0.683958333,0.646428571,0.612190572,0.584027778,0.569444444,0.556554307,0.597443182,0.605633803,0.602289439,0.591834093,0.662089202,0.581412383,0.580565482,0.590530303,0.617896628,0.600492958,0.603343838,0.62295082
NGA36999,Unknown,0.441933067,0.387779851,0.388194444,0.363636364,0.328669276,0.329030646,0.321016949,0.316455696,0.285714286,0.245615672,0.217082467,0.179745137,0.151162791,0.134146341,0.112570356,0.08,0.051215278,0.02127193,0.011715539,0.09512987,0.12345679,0.033619029,0.011890244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.675783784,0.628013889,0.640176471,0.622284792,0.648100356,0.625533537,0.643588993,0.650514706,0.61075487,0.633846154,0.621821822,0.598746993,0.646721388,0.64086747,0.635650199,0.703190691,0.644404458,0.678346495,0.653358025
GIN22633,Unknown,0.455844156,0.382727273,0.373134328,0.364258012,0.342857143,0.319072708,0.29790238,0.287435456,0.279069767,0.255813953,0.204973741,0.18363569,0.175564117,0.151851852,0.133333333,0.092206478,0.060240964,0.027650648,0.011771223,0.132806122,0.072108485,0.064541197,0.022555916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.768433591,0.701812367,0.634925997,0.654761905,0.661786853,0.657105655,0.674418605,0.6,0.61038961,0.627512107,0.62962963,0.596192529,0.607005132,0.586576778,0.565878378,0.617283951,0.58974359,0.571753247,0.580685994
COD14153,Unknown,0.445113788,0.389566396,0.3875,0.365451533,0.346688034,0.333333333,0.319347319,0.296947497,0.266244726,0.226805163,0.214774775,0.206712433,0.180796731,0.134146341,0.106203008,0.064532917,0.053342817,0.022168569,0.011976477,0.094285714,0.057328191,0.033745292,0.014245027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.711138382,0.690424637,0.659495798,0.67505814,0.675324675,0.679012346,0.681960227,0.649885176,0.661538462,0.655032468,0.621621622,0.675530166,0.649350649,0.640216216,0.63026194,0.639035088,0.631731503,0.65462963,0.654320988
NGA36455,Unknown,0.444230769,0.398268398,0.3875,0.367816092,0.346153846,0.317534247,0.312876506,0.282516892,0.274083076,0.244588745,0.210526316,0.179318874,0.154929577,0.137241055,0.122349272,0.082253521,0.046581608,0.020339954,0.012048193,0.088742004,0.057279315,0.057352941,0.014552239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.725724638,0.690424637,0.685714286,0.621621622,0.625128425,0.615625,0.572635815,0.546875,0.597014925,0.564102564,0.597467532,0.552238806,0.594936709,0.557474594,0.539230769,0.605633803,0.591549296,0.5662751,0.551461039
NGA36858,Unknown,0.443129662,0.401219512,0.379310345,0.367816092,0.327747253,0.3125,0.287136599,0.258886946,0.24195122,0.221531532,0.194514502,0.179061785,0.154074074,0.122631579,0.091546112,0.079290558,0.037772675,0.012583096,0.012048193,0.108961039,0.055223005,0.027708333,0.0125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.785714286,0.743243243,0.64,0.621986855,0.662650602,0.69047619,0.674418605,0.605954055,0.611434218,0.571616541,0.62962963,0.58375,0.580681818,0.588914027,0.578017241,0.600625,0.603657121,0.593931624,0.639482932
AGO02107,Unknown,0.441176471,0.381168831,0.369863014,0.35483871,0.329004329,0.29288499,0.297498797,0.26969697,0.243589744,0.242037671,0.210672211,0.202409639,0.195444915,0.157142857,0.130769231,0.083209877,0.060240964,0.027650648,0.012048193,0.057142857,0.057971014,0.033984905,0.029104478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.647426471,0.63194332,0.61377381,0.607278139,0.61792328,0.598338331,0.61971831,0.592482517,0.604391892,0.653846154,0.621621622,0.595063291,0.617283951,0.605747195,0.635240363,0.616459496,0.559224109,0.589150233,0.580816532
COD14273,Unknown,0.454166667,0.402439024,0.389927146,0.38028169,0.342481203,0.3125,0.306863361,0.28841393,0.260389036,0.241694049,0.196721311,0.179950187,0.145752896,0.138157895,0.100238095,0.0775,0.05789826,0.021632471,0.012048193,0.110742972,0.085797721,0.033194444,0.011337209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.681294614,0.647345768,0.640866774,0.594896607,0.630675696,0.628289474,0.619755655,0.600131579,0.60275974,0.653846154,0.621795367,0.594936709,0.617283951,0.618084261,0.635194257,0.6311206,0.583792948,0.610018524,0.573461964
ETH18933,Unknown,0.427700348,0.383511586,0.373007842,0.346127367,0.326721224,0.305161943,0.305882353,0.257166257,0.271800281,0.232051282,0.229707792,0.208333333,0.158026114,0.12797619,0.115605331,0.075996762,0.053342817,0.033973273,0.012048193,0.057142857,0.057971014,0.027849404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.744202899,0.701676743,0.685714286,0.622771487,0.653024598,0.642638161,0.623935937,0.600073529,0.62106628,0.565064103,0.547558923,0.566499809,0.608111495,0.595361799,0.591850649,0.618880837,0.592831992,0.579217274,0.580795699
SOM56002,Unknown,0.416747432,0.373233831,0.358732463,0.341617783,0.309583333,0.304280227,0.275362319,0.260869565,0.236694678,0.239003165,0.194805195,0.179318874,0.165526316,0.138592751,0.12410195,0.079753521,0.060240964,0.020233985,0.012048193,0.10288098,0.054776423,0.036914613,0.012658228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.677283951,0.646416693,0.621665497,0.587592172,0.630927679,0.590584416,0.61971831,0.537099303,0.602564103,0.653846154,0.621621622,0.594936709,0.617283951,0.538059701,0.635135135,0.555555556,0.506871658,0.589041096,0.541666667
COD14000,Unknown,0.445299145,0.400014693,0.387779851,0.358082497,0.352526926,0.32623839,0.331050228,0.306451613,0.286796537,0.253266587,0.215250965,0.198765432,0.188320546,0.181239737,0.14966679,0.082576102,0.056382768,0.027242402,0.012274096,0.083333333,0.048387097,0.013685112,0.012341772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.768433591,0.702536305,0.685855379,0.622284792,0.653024598,0.683511905,0.656204727,0.605283094,0.620763814,0.654391892,0.7,0.595227226,0.639648207,0.586731707,0.635135135,0.633739177,0.607555821,0.591622761,0.653438356
CMR07461,Unknown,0.472222222,0.444444444,0.4657277,0.411607143,0.353393665,0.307654321,0.068181818,0.186795491,0.171412429,0.166596639,0.143841912,0.111111111,0.091666667,0.082491582,0.088235294,0.047619048,0.030495356,0.013342822,0.012284098,0.013875,0.0125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.679066023,0.65,0.625253378,0.618501082,0.547945205,0.521126761,0.172142857,0.357142857,0.443263395,0.44047619,0.465753425,0.41830606,0.379541555,0.408472222,0.361958904,0.268222783,0.314105191,0.293261885,0.273593474
ZAF43299,Unknown,0.407742537,0.372713178,0.351795264,0.338131732,0.316624896,0.291139241,0.288690476,0.263581731,0.234586097,0.223502825,0.191391941,0.164470262,0.148187961,0.11352657,0.082794062,0.057307061,0.025561706,0.014242424,0.012284644,0.064215303,0.048275261,0.013875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.645800551,0.616158537,0.612903226,0.589179933,0.555666667,0.560333333,0.61971831,0.589041096,0.602564103,0.573214286,0.621621622,0.594936709,0.59549539,0.533855422,0.555357143,0.555555556,0.558823529,0.589041096,0.541666667
COD14200,Unknown,0.456790123,0.4125,0.395644283,0.386190476,0.373719165,0.352598753,0.321208113,0.26953602,0.23021645,0.221280603,0.179487179,0.161963434,0.119402985,0.12033462,0.093556607,0.047380156,0.028258706,0.013245614,0.01242284,0.141473214,0.080110392,0.042435065,0.012662338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.657543259,0.630909091,0.632997699,0.600151515,0.585365854,0.569832872,0.575432588,0.473148649,0.469460979,0.448717949,0.410958904,0.416666667,0.366719673,0.378825224,0.3379329,0.310229559,0.306024775,0.288770053,0.212235915
AGO02140,Unknown,0.44047619,0.39159812,0.380444646,0.368118572,0.34034749,0.31567029,0.299350649,0.275362319,0.248376623,0.234134615,0.209557383,0.2015625,0.180796731,0.142830746,0.131462985,0.083209877,0.05789826,0.01273937,0.012517603,0.032671438,0.030328947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.785714286,0.743243243,0.636651729,0.674700997,0.666666667,0.69047619,0.674891473,0.728571429,0.612253158,0.602095635,0.659930314,0.663842905,0.729509804,0.699497717,0.673347404,0.617660675,0.603613262,0.620134443,0.660213537
ETH18584,Unknown,0.465019569,0.412778905,0.409836066,0.394736842,0.384489155,0.345252902,0.307870754,0.294553991,0.270166453,0.265904366,0.248287671,0.208197905,0.17479436,0.157153539,0.128991597,0.082762557,0.056517413,0.024785802,0.01263911,0.088619403,0.026625,0.0125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.691890166,0.729843137,0.662961049,0.620817669,0.630729715,0.613625,0.632760334,0.561006787,0.647673398,0.600322581,0.604670926,0.656508441,0.681630435,0.65626166,0.640376984,0.661901408,0.671232877,0.72042787,0.764943074
MOZ33154,Unknown,0.428571429,0.388235294,0.365976736,0.342661448,0.35413853,0.319722222,0.299253731,0.275839054,0.27032967,0.233997585,0.219219219,0.2,0.15,0.137147335,0.111111111,0.084626402,0.058422175,0.014925373,0.01263911,0.02993007,0.013862179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.653012422,0.625089286,0.593076441,0.608203913,0.581137387,0.600068493,0.561888454,0.550738573,0.564156627,0.568646232,0.572199675,0.565518791,0.583301229,0.582388186,0.608712636,0.578720287,0.569473684,0.603190228,0.580420094
ETH18600,Unknown,0.460526316,0.421686747,0.386057692,0.360171766,0.349242424,0.337837838,0.304347826,0.289315155,0.2625,0.236842105,0.193376068,0.166666667,0.144957983,0.121351296,0.086666667,0.04109589,0.015045249,0.013515982,0.012676508,0.044402985,0.014130435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.729796119,0.691434372,0.68585084,0.677058824,0.661774642,0.642184625,0.655046296,0.609394862,0.604155526,0.643055556,0.64247998,0.607522475,0.657645186,0.675524892,0.631393443,0.621022227,0.662089202,0.65724766,0.607375245
NGA36822,Unknown,0.480519481,0.444444444,0.431607784,0.387096774,0.356736057,0.305507246,0.288690476,0.255548442,0.216216216,0.17964716,0.150684932,0.144155844,0.139064698,0.101572095,0.096973259,0.050632911,0.037999038,0.026315789,0.012676508,0.071309524,0.028551587,0.012468399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.662203357,0.631578947,0.640193182,0.573529412,0.545454545,0.518265204,0.475609756,0.456990089,0.422481971,0.406099935,0.395465116,0.409947307,0.351093643,0.346388889,0.338680556,0.298198198,0.269177141,0.243029954,0.18615257
AGO02060,Unknown,0.443650794,0.391414141,0.366922121,0.35797491,0.342481203,0.328947368,0.299350649,0.276570048,0.278423773,0.255813953,0.195763253,0.228915663,0.211383998,0.193620919,0.147575251,0.097945205,0.088909774,0.045977011,0.012690763,0.120520515,0.068015734,0.034030526,0.013175676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.710218188,0.734969043,0.724831598,0.721553302,0.747444444,0.687593019,0.644119048,0.695907928,0.686648352,0.655952381,0.662063492,0.707491289,0.691890332,0.674894817,0.725811975,0.708680556,0.659667319,0.693181818,0.666666667
AGO02172,Unknown,0.460526316,0.406306922,0.38961039,0.36745235,0.346410256,0.315068493,0.309250565,0.278594771,0.263602941,0.25036075,0.212406015,0.203174603,0.20688725,0.166666667,0.151100042,0.091155082,0.05789826,0.020562771,0.012690763,0.1228125,0.102501793,0.058543417,0.03734375,0.015602022,0.011890244,0,0,0,0,0,0,0,0,0,0,0,0,0,0.725497643,0.680795188,0.640176471,0.654951299,0.651712703,0.643131868,0.620343773,0.60320098,0.657634352,0.654411765,0.621889905,0.62859589,0.646979802,0.592529794,0.663681248,0.639939954,0.612921554,0.678346495,0.647240378
ETH18808,Unknown,0.476190476,0.423172141,0.389927146,0.387777778,0.358058608,0.357142857,0.319090909,0.296535973,0.272231909,0.262713675,0.233589088,0.224444444,0.213392857,0.177575758,0.122349272,0.086419753,0.048703849,0.028006267,0.012690763,0.111111111,0.08173955,0.029370915,0.014904351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693901985,0.679144456,0.642962185,0.609027041,0.608738001,0.588302139,0.61971831,0.576802413,0.602568493,0.602280012,0.60534897,0.565801363,0.597460206,0.584593927,0.612572115,0.605925057,0.600178571,0.589772727,0.587
